,n_counts,_scvi_batch,_scvi_labels,_scvi_local_l_mean,_scvi_local_l_var,cell_type,subtissue,sex
SRR6539597,417388.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539598,463561.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539599,336093.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539600,650973.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539601,628661.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539602,989769.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539603,391269.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539604,358329.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539605,577926.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Hippocampus,M
SRR6539606,1396224.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Hippocampus,M
SRR6539607,1950016.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,F
SRR6539608,863311.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539609,704686.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Hippocampus,M
SRR6539610,743490.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Hippocampus,M
SRR6539611,278599.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539613,731175.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539614,473906.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Hippocampus,M
SRR6539615,395140.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539616,328471.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539617,282354.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539618,2033590.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,F
SRR6539619,249633.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539620,253982.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539621,496835.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539622,565409.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Hippocampus,M
SRR6539623,501045.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539624,1070512.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539625,709012.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Hippocampus,M
SRR6539626,499611.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Hippocampus,M
SRR6539627,536952.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539628,584316.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539630,448935.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539632,494090.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Hippocampus,M
SRR6539633,601994.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539634,476172.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539635,322696.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539636,210140.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539637,491331.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Hippocampus,M
SRR6539638,343875.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539639,280154.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539641,244742.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539643,502022.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539644,633778.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539645,296221.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539646,350432.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539647,508341.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539648,332725.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539649,775242.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Hippocampus,M
SRR6539650,253743.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539652,453688.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Hippocampus,M
SRR6539653,310967.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539654,505235.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539655,361453.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539660,614600.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539661,450964.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539663,456738.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539664,140765.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539665,232888.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539666,105133.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539667,271181.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539668,423341.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539669,472229.0,0,0,10.968420028686523,1.2601511478424072,brain pericyte,Hippocampus,M
SRR6539670,309164.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539676,183549.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539680,5893506.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539683,7641578.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539686,2371008.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539687,4820380.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539688,2483095.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539690,3342197.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539691,232020.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539692,433708.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539693,777956.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539694,683382.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539695,272822.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539697,640513.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539698,690589.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539699,638556.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539700,1085492.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539701,748056.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539702,752331.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539703,989559.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539704,652803.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539705,201806.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539706,838862.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539708,691872.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539709,1434241.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539710,779203.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539711,247743.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539712,1019441.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539713,727374.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539714,743880.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Hippocampus,M
SRR6539715,195800.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539716,1327925.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539717,971431.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539719,539165.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539720,952001.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539721,681105.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539722,828196.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539723,842585.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539724,1207135.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539725,455580.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539726,1031598.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539727,893382.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539728,872745.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539730,593415.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539731,696936.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539732,236770.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539733,762255.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539734,658725.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539735,352148.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539736,1506530.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539737,1169940.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539738,830643.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539739,798726.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539740,736241.0,0,0,10.968420028686523,1.2601511478424072,neuron,Hippocampus,F
SRR6539741,777179.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539742,1152087.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539743,750381.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539744,668333.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539745,496843.0,0,0,10.968420028686523,1.2601511478424072,neuron,Hippocampus,M
SRR6539746,576978.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539747,714719.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539748,658322.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Hippocampus,M
SRR6539749,755871.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539750,759464.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539751,775680.0,0,0,10.968420028686523,1.2601511478424072,neuron,Hippocampus,F
SRR6539752,935231.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539753,563767.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539754,869671.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539755,1348577.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539756,735324.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539757,663448.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539758,1111301.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539759,663127.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539760,1082970.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539761,669751.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539763,116139.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539764,397399.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Hippocampus,M
SRR6539765,801970.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539766,242543.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539767,668184.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539768,666452.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539769,1144566.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539770,805316.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539771,981963.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539772,773734.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539774,991459.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539775,740253.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539776,320843.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539777,586466.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539778,921178.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539780,240627.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539781,684803.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539782,1020674.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539783,747237.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539785,473428.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539786,447218.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539787,746713.0,0,0,10.968420028686523,1.2601511478424072,neuron,Hippocampus,M
SRR6539788,775952.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539789,762447.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539790,678614.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539791,586358.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539792,698297.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539793,418916.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539794,373864.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539797,679121.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539798,1272172.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539799,64527.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539800,1129908.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Hippocampus,M
SRR6539801,798492.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539802,464176.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539803,577657.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539804,495675.0,0,0,10.968420028686523,1.2601511478424072,neuron,Hippocampus,M
SRR6539805,572031.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539806,1168314.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539808,512148.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539809,531517.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Hippocampus,M
SRR6539810,1124562.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539811,447998.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539812,1179125.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539813,353820.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539814,882325.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539815,930628.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539817,430152.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte precursor cell,Hippocampus,M
SRR6539819,509374.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539820,1117413.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539821,102199.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539822,540906.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539823,750186.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539824,475017.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539825,539221.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539826,665905.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539828,985217.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539831,1313385.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539832,83125.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539833,87876.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539834,132260.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539835,104105.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539836,173016.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539837,94272.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539838,88041.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539839,96435.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539841,122416.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539842,614927.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539843,134119.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539844,138870.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539845,176336.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539846,154305.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539847,197924.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539848,321599.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539849,49300.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539850,134330.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539852,88163.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539853,78071.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539854,46994.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539855,41447.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6539856,80545.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539857,57715.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539858,76846.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539859,95470.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539860,80657.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539861,83534.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539863,84306.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539864,62049.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539865,55905.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539866,58483.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539867,78618.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539868,65286.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Striatum,M
SRR6539869,63832.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539870,57882.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539871,42811.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539872,62366.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539874,52396.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539875,183911.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539876,56474.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539877,66235.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539878,37866.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6539879,59866.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539880,41555.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Striatum,M
SRR6539881,53698.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539882,56409.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539883,55460.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539885,53629.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539886,46555.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539887,61504.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539888,51213.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539889,35706.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6539890,90198.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539891,34656.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6539892,60157.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539893,31716.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6539894,69790.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539896,26538.0,0,0,10.968420028686523,1.2601511478424072,unknown,unknown,unknown
SRR6539897,38706.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539898,83987.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539899,65071.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539900,144845.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539901,52556.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539902,35754.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539903,48720.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539904,74129.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539905,77198.0,0,0,10.968420028686523,1.2601511478424072,neuron,Striatum,M
SRR6539906,36382.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Cerebellum,F
SRR6539909,123207.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Striatum,M
SRR6539910,300513.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539911,287329.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539912,313019.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539913,293432.0,0,0,10.968420028686523,1.2601511478424072,astrocyte,Hippocampus,M
SRR6539914,514181.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539915,468339.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539916,545138.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539917,519710.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539918,712217.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539920,682518.0,0,0,10.968420028686523,1.2601511478424072,oligodendrocyte,Hippocampus,M
SRR6539921,275605.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539922,259167.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539923,246184.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539924,222522.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539925,406449.0,0,0,10.968420028686523,1.2601511478424072,neuron,Hippocampus,M
SRR6539926,373511.0,0,0,10.968420028686523,1.2601511478424072,neuron,Hippocampus,M
SRR6539927,370335.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
SRR6539928,346538.0,0,0,10.968420028686523,1.2601511478424072,endothelial cell,Hippocampus,M
