X_scVI1,X_scVI2,X_scVI3,X_scVI4,X_scVI5,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_umap1,X_umap2
-2.91739,-1.5823679,3.2947116,3.6573172,0.15616275,7.671268,-3.5131764,7.698917,-4.4950943,1.4857489,3.4697607,0.04526627,-3.345833,1.8725885,-3.430332,-0.95444,3.7561595,0.589072,-0.4623927,-2.009074,-1.0267195,0.2712522,-1.485127,-0.30718702,-1.6418692,-0.08653101,-1.2114893,0.8203438,0.5464932,-2.2911658,-1.3866067,0.6873538,-0.107048705,-0.7796058,0.27324834,0.21430688,-0.9706947,1.7152023,-0.83824474,-0.61781067,-0.54869837,-0.31913042,0.6588643,-0.7084338,-1.8123171,0.9665056,1.013302,1.1596789,-0.20447603,-0.7255256,-0.52518874,-0.31797862,0.7341534,1.0488347,-0.79032224,-1.9725507,1.9957523
-0.70843494,-2.3075886,4.005219,4.262583,-0.042385887,11.269958,5.0839963,-0.23346472,1.8862728,2.2833645,0.67247874,-0.41962677,0.98563206,-0.54367876,-2.577212,-0.22904767,0.18805943,-0.2565411,-2.149968,-0.5614764,0.37229997,-0.2872823,2.7721963,-0.17281574,0.5896985,0.8820829,-1.3926978,-2.0814126,0.12409905,-0.06359649,-0.22689809,-0.91463643,-1.6695462,0.62793136,-0.05576049,0.89954555,1.456158,-1.0287403,-0.5719748,-0.8286293,-0.98818916,-0.5514096,2.3832886,-1.2293272,-0.9200943,-0.2819096,-0.32035735,1.2229682,0.019467894,-0.7177285,0.5268666,-2.6590037,2.170088,-1.2821251,0.2834151,-0.35580915,6.0703635
-0.43936056,-2.0086622,3.8911576,3.6628556,-0.02865773,9.808631,4.6322875,1.8842963,2.3214705,0.21623957,-1.1469914,-0.9652908,1.2611799,-2.1497235,0.42022577,-0.9319106,0.45753682,-0.6630644,-2.1704018,2.0112891,-0.7342118,0.44556373,1.7031829,-0.23054758,1.718727,0.31058362,-0.048871394,-1.3743331,1.3845118,0.60049653,-0.5532761,0.531559,0.07408319,-0.14368328,-0.07972032,0.56924564,0.102340415,0.50701016,-0.7776977,0.9761305,1.1499308,-0.1544356,-0.43059087,1.1473087,0.46130434,0.32650924,1.0070066,-1.014964,-0.43330106,-0.06752686,0.4154303,0.3270007,-1.0212642,0.32221636,-0.82388407,-1.4810219,5.953514
-1.3823279,-1.3354355,1.6496412,3.5709906,0.017602611,7.616914,3.0368137,2.4988928,-2.7948976,-2.84657,4.3855715,-4.6950717,1.1692072,-0.9668617,-0.67470205,-1.9903144,0.8897567,2.2904983,3.1330836,-2.9443913,2.234739,0.8281338,2.4817562,-1.1129332,-0.50518644,0.07578055,-0.17311984,-1.2470609,-0.12196996,-2.1347294,-0.25027215,-0.88642824,0.33026248,-0.40155992,-0.17882544,-0.7285788,3.160617,-0.28584704,-1.9462409,0.15698631,-1.2235413,-0.86097187,1.4904524,1.464996,-1.3553207,2.451462,0.23691714,-0.5992111,-1.0641288,-0.5854086,-0.6189156,-0.6930594,-0.49546382,-0.32339147,-1.0788743,-1.4410442,3.7316823
-0.35911858,-2.7146692,4.711498,3.7721934,-0.16562179,12.2033825,7.228259,0.79561263,0.035111215,-0.63918936,-2.5212164,2.6709783,2.4895885,2.2156358,0.23433605,0.5114674,-1.6763922,-4.6991105,-0.9264856,-0.03961299,-0.3232826,-0.6988382,-0.9488536,0.6414468,0.6388987,0.5061566,-0.009937388,0.10319242,-0.6118173,0.82758564,-1.7802923,-0.34313625,0.79408425,0.7620331,-1.4111416,0.6991609,0.6995882,-0.91827863,-0.012516604,-0.75990295,-0.13194418,0.5760352,-1.0818965,-0.70367235,0.12386931,0.50954944,0.45783678,-0.7080419,2.2143703,-0.2919805,0.47319418,0.14452976,0.26238412,0.09241798,0.15385388,-1.7436857,7.726414
-2.9688745,-2.3656538,4.2219434,3.7781467,-0.023749765,10.747292,-4.33345,6.601601,-3.343409,-1.8729343,-1.7117159,0.9261516,-4.313495,-1.4864762,-3.0273898,-0.6926564,1.2796301,1.5970362,0.110219635,0.15746912,-0.85027295,1.0025145,-0.5646743,0.9898326,-2.4752994,0.74787164,0.8687098,1.4749569,-0.9284734,-1.0637939,-0.8095589,-0.3514982,2.3913999,0.36420748,0.31850815,-0.62826145,-0.13674997,-0.8400211,1.0998503,-0.09208396,-0.52433336,0.4841193,0.56427044,0.18607694,-0.06721262,-0.35666063,-0.92097425,0.44775897,-0.7403166,-0.16937509,-0.22133715,-0.51432383,0.45205227,-0.29389867,0.6394151,-3.642753,1.770983
-3.0342078,-2.2701044,4.425897,3.4341884,-0.074552536,10.036601,-4.9009843,7.4092016,1.8454257,-3.2747583,-3.2055933,2.0372183,-0.039256204,3.9512093,4.0307126,1.5720394,1.5730629,-0.01481075,1.0377196,0.40839267,-2.4723322,1.3072808,1.1959313,-0.23711579,-1.1504339,1.4777445,-0.5046068,-0.9581673,-0.0605847,-0.35998094,0.3363013,0.06794639,0.83625656,-0.86898005,-0.51250726,-0.814266,-1.2159405,0.11053123,0.022852726,0.58841395,0.022134228,0.5084806,-0.7644972,-0.68311864,0.61990285,-0.14270245,0.043503772,0.48503813,-0.3017235,-0.9729524,-0.2795576,-0.47509062,-0.68799376,0.4318373,0.6016504,-3.8175905,2.0420904
-1.2301857,-2.4579756,3.4514608,2.9895878,-0.36315697,11.0319805,2.9395423,1.9546472,0.40535465,-4.6092114,-1.3576716,-3.9418333,-0.40213323,-1.3093944,0.9836739,-1.9909198,-0.70430994,-2.9156847,1.8055396,1.9120946,1.1190382,-0.16364393,1.5281953,-1.729735,-0.36738172,1.013175,-0.41207707,-1.1371611,1.1447892,-1.3780817,-0.08150453,0.0656434,-1.2386553,1.8246636,-1.0047694,0.18585749,-0.6988279,0.54969496,-0.9916285,-0.1517353,0.087017514,0.17708,0.13768867,1.0048808,-0.26937813,0.8467372,-0.3647774,-1.3679138,-0.14352638,-0.7536764,0.22914326,-1.1579176,-0.104297206,0.2295201,1.0833404,-2.7024834,5.175539
-2.856597,-1.627962,2.4093714,5.3645554,0.31600127,6.5213027,-0.68461955,8.460193,-2.1591737,-0.9170879,6.7209463,2.6534588,0.11109734,7.1782303,-1.4773394,2.5345557,1.2823611,0.18693918,7.300087,-4.684375,-3.2096164,0.009484598,2.278971,0.018330473,-0.24433775,1.033926,-3.548948,2.3527946,2.0988584,-0.95513856,0.23434536,-2.4276109,2.6014297,2.0436833,-0.46573967,1.5671798,1.9527566,2.500421,2.7511292,1.7689781,1.6118239,-0.5808818,1.3193717,-1.0231109,1.0011517,-0.13799809,-1.7495692,-0.7165461,3.217473,0.77913845,-0.72346354,-1.0978487,-0.44980523,-0.31025028,0.87630343,-1.8845929,1.7891997
-0.09065463,-3.2986996,5.7422233,4.718857,-0.2777529,12.779531,6.541033,-1.7799715,1.2307851,0.32866123,-3.0743206,3.0802734,2.9189029,-0.57462597,1.4442028,-0.7695588,-0.71712285,-1.4554111,-0.9814439,0.8649565,0.4408365,2.039629,-0.43747216,1.2179518,2.0963588,-0.53410417,-0.37758833,1.5931467,0.79832107,0.66179425,-0.23737505,-0.38436228,1.477761,-1.0551934,-0.58933717,1.8850538,-0.936564,0.0986875,-0.9766814,-0.3595073,0.28531379,0.0011234427,-0.8398606,0.45172548,0.5429627,0.82765,-0.05894337,-0.914015,0.9285007,-1.0891944,-0.3191656,-0.17380542,-0.66423917,2.628224,-0.3276836,-0.82236797,9.618696
-2.9442616,-2.6504395,4.767274,3.483012,-0.29927638,10.471066,-3.8563256,7.21144,-1.2342855,0.036763076,-1.6666197,0.784764,-3.6860383,-2.6237917,-3.179107,-0.80156887,0.84220874,3.3259304,0.2532296,-0.23670413,-0.6412786,0.76371884,-1.5923278,1.0819824,-1.9114349,0.33261803,1.5571235,0.36625296,-1.0051725,0.16592409,-0.3383079,1.5805622,0.11625146,-0.76478297,-0.6853176,-1.6889365,-1.8103106,0.10320662,0.53845096,-0.7461802,-0.44453883,0.58614427,1.021176,-0.05982843,0.40698528,0.1606589,1.7830783,0.7484081,-1.1359235,0.38333467,-0.25668377,0.95504385,0.8349444,0.9785508,1.6187254,-4.1193237,2.0630264
-3.03667,-2.3564556,3.972424,3.00463,-0.11167276,9.375651,-3.9461422,8.523921,3.556861,-0.5415214,-0.29065803,1.3482589,-0.6617593,1.2845601,2.7092412,0.58346134,-0.28638643,1.6114503,1.7553263,0.56490636,-3.343608,1.5235362,0.097989656,0.18750167,-1.9656823,0.18879133,0.8776568,-0.2836273,0.19225487,0.33301935,1.2327098,0.9322268,-0.61988515,-0.9630345,-0.7228812,-1.6369394,-0.402876,-0.3547045,-0.15801163,1.3448724,-0.45895553,-0.7427418,-0.42064956,-1.2559192,0.41108865,1.0274224,-0.32737696,0.29616937,-1.582293,-1.0914904,-0.68619096,-0.0055170977,-0.95418817,0.49966335,0.33589712,-3.23735,2.6403704
-2.1717274,-1.9198685,3.362142,2.5879102,-0.37977755,8.811788,-2.8544629,5.603689,3.2866662,3.2990015,-1.4823954,-1.1900203,0.49907577,-3.690442,1.7136002,-1.3758674,-0.19296446,2.6691806,1.1909053,-2.1557384,-0.7792907,-1.0430582,-0.26648974,0.75111157,-0.21075201,-3.142139,1.1589929,2.1604543,0.8746234,-0.6831512,-0.8116135,0.87416106,-2.0496452,-0.71399873,0.6455131,-0.29085866,0.18910572,1.766802,-2.6446207,0.51861054,-0.9725545,0.67096066,0.7397022,-1.8117954,0.8906991,-0.75066775,0.1455125,-1.2640392,-1.8910118,-0.086053684,-0.8854607,1.1042114,1.2733501,0.016946761,0.32060796,-2.4400997,3.3447995
-3.312471,-1.8511405,3.8472214,3.547318,-0.039786167,9.005586,-4.0527277,9.158992,2.2756767,0.08088731,0.81985193,-0.61551076,-2.5090194,-1.2172505,0.4930457,-0.21900198,-0.21861225,1.5184809,1.1589826,-1.1584111,-1.7355669,1.7033654,-2.203101,0.3793877,-1.885835,0.083044544,0.97985804,-0.4559705,-0.01747262,0.008446249,0.18188989,0.13273714,-1.3941611,0.046538528,-0.03592032,-0.3848051,-1.3111165,-0.428708,0.12614934,-0.053541806,0.48572576,-0.14477418,-0.70102453,-1.7244208,0.6029135,-0.14755036,1.1737175,-0.16205916,-1.2875596,-1.3429433,-0.35231045,0.1813469,-0.88149214,0.40354428,0.72704774,-2.7443078,1.7676139
-1.9711362,-2.0607393,3.7420158,2.8589015,-0.6579894,9.14018,-0.5312981,5.6290655,4.1505413,2.6008725,0.52271897,-1.0302309,-0.32966655,-2.682668,0.74126446,0.63724536,0.07250622,0.83407307,1.3836615,-2.162984,-0.4793622,-1.2438394,0.74087,-0.80678993,0.44018394,-3.1859353,2.046956,1.3233202,1.8175286,0.59808254,-1.4569018,0.9848619,-0.69775134,-0.54786193,1.2191466,-0.7740047,1.0509398,-1.169577,-0.7222938,0.21241555,-1.1243125,-1.0185345,0.8579214,-1.0485116,-0.6027902,-0.5861714,0.06912173,-0.3341745,-3.310837,-2.0343385,0.4149542,0.810774,2.6624722,-0.37737128,0.60083824,-2.8780134,3.7169337
-0.3142578,-2.720218,4.1752634,4.364652,-0.0016410314,12.593597,6.1682806,-0.34418637,1.107715,1.8891587,0.18527381,2.3388011,1.8620021,-1.299914,-0.5793843,-0.47067285,-0.7320403,1.9603225,-1.5919762,-0.8719981,1.3611354,1.4413232,1.325844,0.91636544,0.80454427,0.22694997,0.094102785,1.679945,1.2477925,-0.25829798,2.3437636,-0.20738949,-2.041286,0.17557208,0.8392364,-1.2791182,0.6479034,1.430981,0.98096275,1.4465599,1.0899577,0.66479516,2.1383276,-0.9176785,-1.6826321,-0.00047564798,-0.05102171,0.39099455,-0.32664698,0.95380265,-0.0308417,-0.29953682,1.2290542,0.48760885,1.5164685,-0.45748395,7.126089
-2.8827405,-1.9872576,3.6257029,3.1041026,-0.11422537,10.004017,-5.3500786,7.964385,1.593705,-4.4427195,-3.4776206,0.5753208,0.50554204,2.3031626,3.1426046,-0.06900626,1.0841672,0.86351144,0.11414812,0.9704016,-2.473916,1.5712165,1.6319009,0.679435,-0.6896049,1.3888557,-0.15667765,-0.37512273,0.028377257,-0.16907443,0.31987083,1.2752703,1.2604569,-0.30663988,-0.22145554,-0.691049,-1.1947957,-0.31869355,0.13049677,-0.31286836,-0.36917418,0.5238618,-0.14424829,-0.3890604,0.6349611,-0.38036945,-1.1328471,-0.070841275,-0.24567735,-0.18673557,-0.6240564,-1.0876678,-0.58340013,1.4626732,-0.06119053,-2.7537177,2.6887534
-2.9459038,-1.9942793,3.6629791,3.7914877,0.26724884,9.881946,-3.548093,6.6454916,-4.009157,1.5622677,-1.097293,-1.6051469,-4.2275877,0.07068339,-2.4703026,1.0340352,1.7490097,2.0142398,0.20115055,-0.6647679,0.67597914,-0.12655678,-0.5776971,0.118046954,-0.8867475,-2.0115323,-0.31928745,0.48368788,0.9809773,-1.8100953,-2.0460753,2.1932583,0.4202911,-1.0693277,-0.34466845,0.9479219,-1.027714,0.7870193,-1.4228014,-1.1050168,1.0642171,-0.89390844,0.86474615,-2.1005354,-0.2928903,-0.52819335,0.051801156,0.46946943,-0.4403903,-0.0064023426,-1.0153362,-0.86248535,-1.2553705,1.4893433,0.88792855,-2.493017,1.6400006
-0.2667114,-1.429414,2.8300772,3.6669922,0.035494182,10.783785,4.6978455,-0.72010654,0.67720675,-1.2226219,-1.3408842,-1.7930267,-0.44143337,2.180698,-2.4228933,0.115916304,2.277989,-1.2813051,0.36862332,-2.7645295,0.51510555,-0.008145308,0.81376284,2.2059548,-0.32675993,2.2524223,1.7348267,-1.075153,0.05187599,0.5448951,0.7996676,-0.7570399,-1.7307445,1.1268262,1.8199883,1.4794743,0.09038659,0.30984852,1.9272479,-2.2358208,-0.9818925,0.22400595,0.42003605,-0.10790381,0.06975967,0.06899407,-1.1637322,-0.33609694,0.2176248,-0.4907994,-1.6065366,0.5857838,-0.6705204,0.9407811,-1.0910367,-1.291406,5.034423
0.08200689,-2.6854875,4.858083,3.919342,-0.17616788,12.048839,7.0939846,-0.46708608,0.5776226,0.06825794,-2.630579,3.4669192,2.3224506,0.5592424,-0.12339991,-0.21915054,-1.5852585,-2.5755126,0.48995006,-0.004994068,0.16648684,1.848948,-0.94790256,0.8768805,1.021429,0.315619,0.96462893,0.98423535,0.22555126,1.0504785,-2.3190491,-0.14753532,1.045607,-0.6117453,-1.7331464,1.7557205,-0.041773275,-0.04453768,-0.047420654,0.32297355,0.18118171,0.7519474,-1.5267653,0.4398297,0.91349167,0.72426593,0.6557198,-1.2078726,0.14658673,0.2247512,-0.79510486,0.27139848,0.29040438,0.4064043,-0.22519495,-1.4139416,7.888689
-2.7745752,-1.7825062,3.5486298,3.5599895,0.13655362,9.934608,-2.1114202,6.020601,-1.8502979,3.2928343,-1.6990807,-0.7007645,-3.7175817,-2.9759743,-1.9943527,-2.281437,1.5521044,2.6717486,0.712236,-0.91083956,0.6670958,0.0067012357,-2.853509,0.84428865,-1.4248052,0.3168944,1.0344251,-0.107417375,1.2858031,0.19688375,-0.091859326,1.2411766,-0.050510284,-0.6457124,0.9231059,-1.340084,0.21817349,1.4840238,0.2696039,0.105424024,-0.761241,-0.109265566,-0.055738892,-1.4645274,0.5148382,-1.2858655,0.22090688,-0.865682,-0.19202626,-0.6685202,-0.69619524,0.09626158,-0.5152066,-0.05823462,-0.1832729,-2.2638354,2.0907319
-2.7472122,-1.5549842,3.3948932,3.2083468,0.15700054,10.212266,-3.2650273,7.174372,4.1359706,1.7820508,-1.3194926,-0.35696477,-2.0146527,-3.38316,0.9980684,-0.59554267,-0.147537,1.9931421,1.2872968,-0.97555274,-1.0838686,0.7692336,0.16400675,-0.20824146,0.08510756,-1.6189612,1.9434012,0.58151644,0.99781585,0.008432308,0.99164057,1.5253255,-1.1920713,-1.1434003,-0.7799395,-0.54231834,-0.17087603,-0.7335195,0.35998166,-0.77320063,-0.116286956,0.72667605,-0.15253718,-1.6430622,-0.15849744,-1.3926713,-0.2012393,-0.25129244,-1.1150109,-1.3479702,-1.0626711,0.17348301,-0.042174596,-0.42807832,1.2839943,-2.0502126,2.4080472
-2.2147882,-1.5864097,3.3334599,2.6772695,-0.04184557,9.498954,-3.675631,5.9161553,4.320115,1.2054023,-5.4522305,-0.4446048,0.51229143,-2.9342718,2.802854,-1.8542339,1.6053094,1.5017023,-0.34430334,0.11282273,-1.1402055,0.74461764,2.338175,1.0653644,0.98394805,-0.18518274,0.35156354,-0.22233449,1.5285275,0.2894193,-0.52406,0.98104995,1.2633507,-0.3549443,-0.0950216,0.50803417,-1.3287935,0.8251409,0.21670185,1.4698716,-2.0816274,0.035332136,-0.7127825,-0.6727491,1.0259647,-0.82180387,-0.36520544,-0.7539847,0.60641587,-1.1046697,-0.33891135,0.5670517,0.24441965,0.8654843,-0.050072115,-2.1185584,3.2544463
-1.259819,-2.659821,4.190917,3.7583408,-0.26139638,11.244383,3.2789385,2.7215693,0.13782956,-2.6541317,-0.013412941,-2.9551272,-1.1618598,-0.39358607,-0.06822672,0.6684625,-0.82708436,1.5061474,0.4370858,-1.7282197,0.2334351,-1.9696597,-1.9244243,-0.32150102,0.39049977,0.025289426,1.3773439,-0.62143457,-0.9540954,1.0867753,2.0337226,1.5599921,-0.9512949,0.4776601,0.76872575,-0.24516639,1.219741,-0.04764497,0.8903882,-0.5314403,0.99337816,-1.2318677,-1.3584551,0.42504084,-0.9463525,1.3810875,-0.40555802,0.1338332,0.29714873,0.10957714,-1.0716957,-0.3849409,-0.16922298,-0.24484387,-0.4498995,-2.7507038,6.3756175
-1.0998845,-1.6388541,3.685073,3.6745586,0.08502744,9.641234,1.7114116,2.9344993,-0.15117931,-1.9431131,0.80501354,-2.1973822,0.06372496,-1.5109669,1.1661518,0.34390375,-1.765099,2.2897828,0.956846,-1.2481849,0.9275763,-1.5539887,-2.2446172,-1.0455124,-0.37780637,-1.0098524,0.7410841,0.546674,-1.7062486,1.4871458,0.20442994,1.6092298,2.0604882,0.3557858,-0.0905726,1.3866496,0.1401352,-1.019446,-0.145776,-0.3035432,1.2818047,0.6695293,-1.3574464,-0.24072391,-1.3559703,1.1595378,0.09245549,-0.64351094,-0.07964874,-0.14404657,0.7142651,-1.8460286,0.088128775,-0.06447172,0.18885413,-1.4502525,4.728333
-0.20737205,-2.8840086,5.5888,3.930571,-0.15241012,12.41384,6.8199778,0.40999836,0.64817584,-0.6020028,-3.55546,2.5476534,1.9864483,1.5406854,0.52411145,-0.41508433,-1.3587775,-4.4792414,-0.23267534,0.68271875,-0.50686854,0.3232457,-0.913355,0.15756556,-0.29320452,-0.32669297,0.16846879,-0.1805599,-0.663104,0.31842488,-1.6775719,0.30146095,-0.11195719,0.30601373,-1.9789457,0.18996704,-0.44038838,0.17393292,-0.17401351,-0.096330464,0.118384056,0.13860066,-0.7884533,-0.009734788,0.42934492,0.60696715,0.12758385,0.020503178,1.5749176,-0.025161266,-0.32925674,0.38651595,0.15147159,0.3519157,0.66796607,-1.3352882,8.918413
-2.847478,-1.34488,2.9868937,3.7099295,0.19928509,9.269122,-3.8853245,7.473287,0.7096282,3.532239,-0.5460589,-0.96608114,-2.0548654,-2.507251,-0.84548193,-1.7840956,0.8779279,2.8332636,0.22916533,-1.1799248,-0.59843105,0.44210196,-2.122839,1.0736849,-0.117771655,0.40310392,1.2023197,-0.30173275,1.3080791,0.048154183,0.033773102,2.098189,0.84745824,0.48464543,-0.32607108,-1.0923783,-0.63276994,0.6336274,0.7801496,-0.81446594,-0.5988296,-0.6701605,-0.074015565,-1.7263252,0.5212613,-0.8989563,-0.044432547,-1.716476,-0.87038606,0.7302752,-0.6753651,1.347155,-1.0582677,0.2839418,0.46305543,-1.7361921,2.2515638
-0.76050687,-2.9598658,4.411664,4.3841815,-0.15757638,12.278029,4.9500227,0.35609663,0.8176881,-0.20472927,-0.13120785,1.4785842,-0.9558364,0.7003703,-2.6611474,1.0462373,-0.55520076,-0.6696902,-0.5235407,-1.3128868,-0.2797829,0.01830552,0.026733467,1.0358495,-1.0179046,1.0462549,1.2753184,-0.3612495,-0.06477793,-0.046690103,0.06698884,-0.7100178,-2.1414094,0.64069724,1.3774748,-0.97325426,-0.04357283,0.11041542,0.6766,0.48472065,-0.05330428,0.31570315,0.59209716,0.647094,-0.49715117,-0.93382084,0.9039011,0.5198939,-0.3964088,0.6840767,0.36259556,0.35503513,0.503178,-0.7190488,-0.31902096,-0.096920766,7.7461405
-0.3758906,-2.2987783,4.4586043,3.962287,-0.17815918,10.729937,6.425591,0.020883905,0.7916719,-1.0800455,-3.5741584,-1.0492,0.49730694,2.681721,-1.2922543,3.3023088,1.5074115,-3.4439178,-0.20369516,0.40589705,-1.9027021,-1.1880656,0.25592798,1.084225,1.5425092,1.6577008,0.8309325,-1.4626273,-1.2679667,0.7159728,-0.4752838,-0.34436736,-1.061662,1.3242218,1.0476854,0.015306311,1.2593918,-0.27195498,0.6661336,-0.97664416,0.023212098,0.064001285,0.4827605,0.42136422,0.6790719,-0.8096512,1.2647312,-1.1670126,-0.70350474,-0.08760816,-0.04558934,0.8743711,0.1701234,-0.73237497,-1.561929,-1.3402578,6.9941196
0.35710043,-2.3013308,4.3810043,3.1206915,-0.23192316,11.187801,5.9028783,-1.1543555,0.9415781,-1.2271805,-3.5981832,-1.8664701,0.12289282,1.4933492,-0.95747185,1.1719404,1.4366051,-1.9311004,-0.9770647,0.6058907,-2.247409,-0.8237229,-0.6659344,0.7639303,0.9001058,0.761935,2.060322,-0.46234503,-0.26525047,-0.16968837,-0.03558187,0.10328552,0.30564925,0.058320776,1.7718599,1.2915813,1.0664657,1.617016,1.2791237,-1.8730633,-0.4227891,0.82041186,0.143374,-0.01914154,1.5766851,0.25509647,-0.09214225,-0.950329,0.16461107,0.43095738,0.2352918,-1.2418478,0.4399327,0.17587976,-1.3612772,-1.8927473,6.6844907
-0.58988017,-2.085623,3.9655976,3.913659,0.017977748,11.912519,4.6365166,-0.6296144,1.3710862,0.00477081,-2.3282146,-1.0253955,-0.025617512,1.0815017,-2.2189066,0.29813862,1.135349,-1.421871,-1.3051573,-0.63530403,-1.506921,-1.0624726,0.14527364,1.0783553,0.655169,0.39772594,1.6243566,-0.90674776,-0.73768705,0.9278469,0.3332212,0.6829178,0.47258133,1.1968553,0.055007998,0.6599338,0.54152656,-1.3482676,2.3675523,-1.0986189,-0.46629518,-0.09768528,0.6385873,-0.055062566,-0.8956014,-1.544045,0.740954,-0.20484994,-0.75779164,-0.24535882,0.116772994,-0.2856857,0.2976296,-1.265384,-1.0751996,-1.0902537,6.0105686
-0.53156245,-2.8102527,4.378147,4.3573203,-0.14396748,12.304804,5.2023993,-0.22016169,1.6245974,1.504109,-1.7912395,0.12117612,1.5367912,0.49679124,-1.2235537,1.0395086,1.3772544,-0.30273843,-2.3633592,-1.1676681,0.7719035,-0.754544,0.9250101,1.2582188,-0.19001088,-0.011333988,-0.3604482,0.14595819,-0.06333704,-0.13618886,1.0476538,-0.8250465,-1.1161836,0.088685766,1.3273629,0.16012046,0.11777274,-0.26729682,-0.14475667,0.3039098,-1.7001727,-0.23355864,0.19405071,-0.34667638,2.2828267,-0.029976528,0.51891744,0.58733565,-0.46832561,0.23516153,-1.6917399,-0.099284194,0.5142696,0.41858384,0.5352158,-0.30688497,7.573767
-1.3210504,-2.8989074,4.4153967,3.4286852,-0.42617622,10.53101,2.6863954,2.198079,2.11033,-0.8198518,-0.6091377,-3.1513352,-3.8967984,-0.18707699,-1.9281307,1.4360197,-0.68525594,0.84919333,-0.22511934,1.2239605,-1.5823532,-1.042919,-0.6379618,0.33626485,-1.3247492,-0.47712123,2.1989675,-1.4018027,0.8294946,1.4101264,-0.04306637,1.2204319,-1.1946547,0.43871373,0.7004659,-1.0070647,-0.31432062,-0.67541635,-0.39215666,-1.0636779,2.3078995,-1.3594284,0.8364238,1.3508328,0.77055484,0.72377235,0.88740385,-0.72536635,-1.1571723,-1.759671,0.6929019,-0.28219962,0.15644908,0.26097718,0.13067847,-3.197085,7.483183
-2.5912905,-2.42368,4.2724643,2.8394554,-0.3006908,9.752971,-4.6543036,6.733359,4.2928185,-1.4712837,-3.2479382,0.3037504,-0.14177315,-0.78207487,3.2813401,-1.2419659,-0.27091497,1.4793496,1.3170022,1.2465563,-2.3812096,3.3292532,2.3088136,0.7934827,-1.3034592,1.9159722,0.32812044,-0.78241163,-0.4858718,1.1842273,0.3458796,-0.126293,-0.3039457,-0.75260645,-0.39774653,0.10412943,-1.6646296,-0.10420881,0.62106436,-0.88868284,-0.83144903,-0.14492391,-0.01921407,-1.5055594,0.45350146,0.023324702,0.16503127,1.2699546,-0.7663827,0.43893787,0.07940158,0.048138186,-0.7536824,0.43022835,-0.7119281,-3.2446585,3.2712219
-0.9022609,-2.4887583,3.8608332,5.141603,0.086107865,12.523776,5.3826075,0.015249321,1.3271958,1.3293731,1.6193357,-0.970322,-1.3231754,-1.2888906,-1.8769414,2.082483,0.5041972,2.5142596,-0.10425734,-1.6784958,0.5256881,-0.7292594,0.34555432,0.6568852,-0.15216966,0.74316955,1.3287143,-0.23973644,-0.17708106,0.27439258,1.3869102,-0.8455596,-1.3180752,0.24613488,2.163705,-0.5147369,1.254736,-0.73026896,0.61316407,1.0637171,0.11677324,-0.47540817,1.1698014,-0.9256193,-0.52938294,-0.10357985,0.043424483,1.2781789,-0.018023383,-0.085673235,-0.8979747,0.56684613,0.72670656,-1.3500195,-0.11608442,0.56011474,6.4973416
-1.4723626,-1.5260333,3.4325857,3.6926575,0.09777887,10.478474,0.43225086,3.3490164,1.6960374,2.5600348,-2.6972551,-2.0909846,-0.81072927,-1.6807348,-0.08530928,0.57467186,3.3170042,1.3829772,-1.9105636,-0.48466027,1.1845785,1.35498,1.7241174,0.9918532,1.9322711,-0.69261575,0.8622382,-0.5793608,1.9431332,-0.42967844,-0.922548,1.1083761,0.3535845,0.3557418,0.4821761,-0.50530225,-1.9131318,-0.16907923,-2.0665798,-0.69788986,0.58440715,0.24967502,-2.989228,-1.3423007,0.40199247,-0.46657667,0.9196358,-0.054317348,1.2326763,-0.043959476,-0.89440566,1.0324217,-0.40593973,0.7026473,-0.55437374,-1.6399065,4.1557236
-0.38256592,-1.8113822,3.3633027,4.0372133,0.11320087,9.8253565,4.880293,-0.123131864,2.5995104,2.7749283,-2.8203921,-0.87725663,3.1655362,-3.4788377,-1.2584904,-0.6750288,2.8021908,2.4096181,-2.5243573,1.0654296,-0.11645764,-0.40574983,3.6360033,-0.78129876,2.1668198,-0.45076707,-1.4933013,-0.55334723,0.7778445,-0.14886758,1.0020049,-0.046633113,1.6270638,-0.6677551,-1.7291881,2.08142,-0.4268295,0.66001385,0.56085426,-0.705894,-2.2786822,0.9569925,0.050373524,-0.03327848,2.364738,0.6408931,-0.10025318,-0.9735088,-0.26140362,-0.8738794,0.061429907,-1.6622572,-0.4018188,0.685002,-2.3257658,-0.9520605,5.501736
