hgnc_symbol,n_counts,highly_variable,highly_variable_rank,means,variances,variances_norm
KIAA0556,20126.0,True,3047.0,10.699627857522595,22531.625686031643,1.4893996272557921
DTNBP1,122016.0,True,1823.0,64.8676236044657,199597.19363738163,1.6619889986756298
XK,8883.0,True,1038.0,4.722488038277512,7080.369754657436,1.8463462784847524
ANO2,3476.0,True,1187.0,1.847953216374269,3502.126869478661,1.8017645039884966
C12orf4,88634.0,True,1223.0,47.120680489101545,145373.6476625154,1.7922997080670147
ARHGAP6,3415.0,True,4296.0,1.8155236576289209,1993.1781844197853,1.3752062843903887
PER3,42474.0,True,2706.0,22.58054226475279,49760.77715311005,1.5269189243310968
UTS2,887.0,True,3424.0,0.4715576820839979,209.2769831574423,1.4505430578972582
TNFRSF9,1076.0,True,2461.0,0.5720361509835195,225.15132399018174,1.5573997850593355
LTBP1,17427.0,True,2474.0,9.264752791068581,15325.037315484065,1.555512836799696
JKAMP,694877.0,True,1894.0,369.41892610313664,1387790.8579182078,1.6507417571533127
DKK3,117.0,True,3960.0,0.06220095693779904,3.88070345108419,1.4017343491537315
NFE2L3,68946.0,True,343.0,36.653907496012756,129867.14770945738,2.173726304058646
SLC4A8,69386.0,True,457.0,36.88782562466773,125222.97358042913,2.080051994464503
MAPK9,85189.0,True,2830.0,45.28920786815524,116739.2317398509,1.511333983341565
COL23A1,4764.0,True,2929.0,2.532695374800638,2242.765020869388,1.5006892275095678
HERPUD1,448505.0,True,2536.0,238.43965975544924,806123.0964900969,1.5477573809771137
PIK3CB,112134.0,True,3846.0,59.6140350877193,152702.28765397536,1.4116434947482248
METTL24,666.0,True,4469.0,0.35406698564593303,90.15329329125521,1.362211346123735
NNAT,4860.0,True,2026.0,2.583732057416268,2511.0495011707217,1.6296248331296848
AP5M1,386819.0,True,1681.0,205.64540138224348,748900.9529163414,1.6899326969492139
HHAT,48633.0,True,1047.0,25.8548644338118,71424.28105212256,1.8430026092589202
GALC,98865.0,True,1707.0,52.55980861244019,156336.6305965591,1.6855370729991677
KCNH2,12976.0,True,3160.0,6.898458266879319,9677.934896557965,1.477334255428349
TAB2,477282.0,True,968.0,253.7384370015949,1042520.5166547897,1.8695689925989027
MCOLN3,5261.0,True,810.0,2.796916533758639,6212.152352189306,1.9285206507295618
RC3H2,254494.0,True,4035.0,135.29718234981394,391186.384508014,1.3956496740763278
TRAF3IP2,105565.0,True,2571.0,56.121743753322704,155036.5782556811,1.543607918074672
DCBLD2,80065.0,True,3864.0,42.56512493354599,100901.67248521044,1.409818479087481
SERPINB3,121.0,True,1098.0,0.06432748538011696,3.8527746671643643,1.8270828666243348
PKP2,15472.0,True,932.0,8.225412014885698,15774.048098566855,1.884855972379508
MSH4,976.0,True,1029.0,0.5188729399255715,206.0114787290599,1.8507948561961765
PRDM1,20264.0,True,2774.0,10.772993088782563,18382.7191851324,1.5191273581025184
ATG5,256664.0,True,4010.0,136.4508240297714,395575.62271341635,1.3982693906205788
POLR3E,1027656.0,True,3938.0,546.334928229665,1830085.9446783056,1.4031861250641098
RIOK2,205540.0,True,3191.0,109.27166400850611,325669.8038189849,1.4739291547463595
NDC1,196867.0,True,4476.0,104.6608187134503,286690.8168097549,1.3617613486905973
STYK1,33319.0,True,207.0,17.71345029239766,73919.62795197211,2.358085645327828
PIGV,71849.0,True,3222.0,38.197235513024985,92329.11214128972,1.470804726886518
QSER1,134759.0,True,2019.0,71.64221158958001,220950.1352172339,1.630669324563262
BCAT1,999156.0,True,3436.0,531.1834130781499,1830632.0009162168,1.4497935236096609
WNT8A,3336.0,True,934.0,1.773524720893142,2159.352936984628,1.8847766400695884
NCKAP1,10219.0,True,225.0,5.432748538011696,15083.655182281944,2.3295112930406274
GUCY1B1,370051.0,True,768.0,196.73099415204678,821396.4430228941,1.9452525234133276
CDH3,1748.0,True,3202.0,0.9292929292929293,450.2380829572319,1.4727273918664572
DGAT2,2800.0,True,2516.0,1.488569909622541,1013.1553214112004,1.5506193191934945
ZNF112,18510.0,True,682.0,9.840510366826157,21212.169230377684,1.9830428169326628
LTK,5021.0,True,307.0,2.669324827219564,3650.581021299218,2.2065366258492807
MRPS24,28438.0,True,4221.0,15.118553960659224,63514.605618333386,1.381394187131863
VMP1,1032133.0,True,4805.0,548.7150451887294,1754993.8974809686,1.33887758302862
SLC6A16,23221.0,True,215.0,12.345029239766081,60657.00748724648,2.344692726556455
BICRA,8085.0,True,2181.0,4.298245614035087,5358.628555431131,1.604520387574385
AHRR,5389.0,True,4940.0,2.8649654439128125,2399.623245331252,1.3302479303915382
ZNF275,119062.0,True,1760.0,63.29718234981393,195043.17014631192,1.6740183783078941
ADCK1,51003.0,True,3595.0,27.114832535885167,59040.01872136821,1.4347633009666492
LIMCH1,202604.0,True,1372.0,107.71079213184477,381046.8774845317,1.75256019226165
ST3GAL6,129022.0,True,3304.0,68.59223817118554,188236.44108865812,1.4637887575891613
LPAR2,43628.0,True,1971.0,23.19404572036151,55226.01870920854,1.6368695526939396
SNX24,1510.0,True,2491.0,0.8027644869750132,452.8158646939721,1.5538451198050593
DDX20,218817.0,True,3362.0,116.33014354066985,345383.1021174793,1.4574682026700374
GNAI3,1058212.0,True,4410.0,562.5794790005316,1844209.55498292,1.366920803524903
OAT,302983.0,True,4175.0,161.0754917597023,469381.5368511543,1.384737938190729
ANKRD44,433211.0,True,3032.0,230.3088782562467,747773.6103945388,1.4913139692138133
MAP2K4,58605.0,True,1990.0,31.156299840510368,80065.9388552377,1.634555070726322
ME1,20805.0,True,1800.0,11.06060606060606,20903.5750483559,1.6664769112150983
TBC1D1,280399.0,True,3086.0,149.06911217437533,462676.79734862625,1.4853465385680655
PPP2R5A,245074.0,True,1218.0,130.28920786815524,482569.28599517,1.7944685231071478
DIP2B,244068.0,True,4869.0,129.75438596491227,357280.4396416573,1.334613384486708
ZMYND12,42931.0,True,2085.0,22.82349813928761,185146.68106456503,1.6183460690215206
ASPM,54059.0,True,836.0,28.739500265816055,95570.66774209055,1.9166149789138205
CD84,262976.0,True,3537.0,139.80648591174906,418368.66785152757,1.4401590532600772
MPPED2,31814.0,True,3196.0,16.913343965975546,32863.690890992795,1.4733607178633377
GOLGA5,129324.0,True,2170.0,68.75279106858054,207168.12662119512,1.6064452614779001
FGFR2,2838.0,True,3143.0,1.5087719298245614,986.839417693169,1.4791198437749777
ISOC1,375992.0,True,2528.0,199.88942052099947,665428.8382975896,1.5487535176656535
THUMPD1,1230313.0,True,182.0,654.0738968633706,3861659.661557625,2.3991539812439093
ZFAT,15978.0,True,1013.0,8.494417862838915,17192.40542095083,1.8554014843577804
IDI1,752207.0,True,1676.0,399.8973950026582,1551361.4729772527,1.6910388489647012
KLF6,2983436.0,True,4595.0,1586.0903774587985,6636186.977465867,1.3532599294835315
DNTTIP2,1368258.0,True,4112.0,727.4098883572568,2538111.1159447213,1.389128663434285
ZFY,50488.0,True,2261.0,26.841041998936735,64614.03801678599,1.5903949504199442
IARS2,439892.0,True,2597.0,233.86071238702817,784813.9922907688,1.5391978976502727
PDK3,47894.0,True,3643.0,25.461988304093566,54369.697623491345,1.4303815661911305
HDAC4,14874.0,True,3877.0,7.907496012759171,11377.492502290543,1.408931795964127
GPKOW,113210.0,True,3463.0,60.186071238702816,158359.8068484396,1.4467467625304358
IP6K2,1187422.0,True,4198.0,631.2716640085061,2135328.269776431,1.3833994206068938
PPP2R5B,5203.0,True,1132.0,2.7660818713450293,3106.3495085230807,1.8165921282464834
PYGM,15290.0,True,697.0,8.128654970760234,16285.16003483887,1.977932502279423
PITX1,750.0,True,1091.0,0.39872408293460926,140.15050900946758,1.8289556722567422
GAL,286.0,True,4822.0,0.15204678362573099,22.27899713823566,1.3380018441370447
DRD4,91.0,True,4180.0,0.04837852206273259,1.9779774226022826,1.3845359992421256
TGFBR3,629.0,True,3361.0,0.3343965975544923,77.48226837241394,1.4577218791248987
NEDD4,222920.0,True,146.0,118.51143009037746,598860.2797894963,2.4750987784100733
HDHD5,99487.0,True,4318.0,52.890483785220624,128329.43640407432,1.3730419800128844
LRP6,97619.0,True,2749.0,51.89739500265816,139057.19797725292,1.522635663173894
PFN2,11292.0,True,1003.0,6.003189792663477,10010.979777053853,1.8578420580010795
SPTB,1045.0,True,4627.0,0.5555555555555556,288.08002364066186,1.3500541805168564
DAPP1,288121.0,True,2702.0,153.17437533227007,490054.58978983556,1.5274101269036644
SLC44A1,320471.0,True,3746.0,170.37267410951623,512287.3094443879,1.4205692661122895
EXOC5,190543.0,True,3581.0,101.29877724614566,291437.7165357381,1.4361508136283543
CLTCL1,2472.0,True,4988.0,1.3141945773524721,824.025165428077,1.3276757320746648
FSTL3,6952.0,True,4057.0,3.695906432748538,3707.541520467836,1.3932254047475303
ST6GALNAC1,1092.0,True,3380.0,0.580542264752791,200.41598289728188,1.4550600545740195
WIPI1,7822.0,True,3486.0,4.158426368952685,8221.831270713856,1.4449409182597073
TESK2,39764.0,True,149.0,21.139819245082403,99685.87512103113,2.467831041913562
CFAP20,720296.0,True,4524.0,382.93248272195643,1188055.037460269,1.3584316203377351
EIF2B3,419536.0,True,3457.0,223.0388091440723,700714.8612590065,1.447287882120106
OSBPL3,118263.0,True,4924.0,62.87240829346093,153811.80711595237,1.3311905764652678
MGAT4A,232665.0,True,2282.0,123.69218500797449,402949.4541357019,1.587365691152069
RPS6KA2,20469.0,True,4987.0,10.881977671451356,16287.966914384606,1.327678401592779
ING3,892216.0,True,3485.0,474.33067517278045,1603833.5783617245,1.4450170670428022
TRIB2,32224.0,True,995.0,17.13131313131313,42246.24179024285,1.862161621993171
FAM50A,55173.0,True,2534.0,29.331738437001594,70302.08297617835,1.5480463509134217
MYO3B,847.0,True,2558.0,0.4502923976608187,133.12319273360706,1.545459935250909
RPS6KA6,23534.0,True,217.0,12.51143009037746,77955.42553417715,2.339329745051813
PTPN18,152856.0,True,2926.0,81.26315789473684,236039.58603023514,1.500817517911327
LIMS2,2183.0,True,722.0,1.1605528973950026,1090.869953736695,1.9659400748037095
SPEG,908.0,True,3902.0,0.48272195640616694,211.54877045935274,1.4060349666335423
TFRC,1423886.0,True,1245.0,756.983519404572,3428320.7922814367,1.7883669576830303
RHOBTB1,54905.0,True,1826.0,29.189261031366293,74997.40033142171,1.6615444387070903
HMMR,32313.0,True,2639.0,17.178628389154706,34954.17445790491,1.535121923746321
P4HA2,8779.0,True,309.0,4.6671982987772465,10901.937056454803,2.2058675825773624
FCGR2B,25858.0,True,94.0,13.746943115364168,44780.84603453346,2.6002856555004965
NFATC3,203501.0,True,3469.0,108.18766613503456,316015.12220949697,1.44628454783979
TRNT1,411425.0,True,3548.0,218.72674109516214,682173.8901834695,1.4393171439603716
FBXW11,138749.0,True,2813.0,73.76342371079213,212280.49666146343,1.5134536497189246
DERL2,668569.0,True,4424.0,355.4327485380117,1100249.918480154,1.365306009337273
MRVI1,8487.0,True,1348.0,4.511961722488039,12469.525521734702,1.7608501223959645
TMEM38A,3000.0,True,615.0,1.594896331738437,2361.0889952153107,2.004538143916629
TP63,4290.0,True,3340.0,2.280701754385965,3926.729675251959,1.4599992888209037
PDE8A,51707.0,True,650.0,27.48910154173312,83551.12714179873,1.9957423772335448
FNDC8,1409.0,True,4308.0,0.7490696438064859,292.1104047190833,1.374170092118015
GSDMB,52401.0,True,2341.0,27.85805422647528,67033.12079812684,1.5746074212067853
KDM5A,556264.0,True,1715.0,295.7278043593833,1108793.1939552296,1.6819904485497335
ADAM11,7425.0,True,1576.0,3.9473684210526314,14317.445100783872,1.7105406653391049
PPP2R3A,20903.0,True,2301.0,11.11270600744285,19981.917077833197,1.582812725873894
FERMT2,9084.0,True,594.0,4.829346092503987,24579.004372391322,2.0069030761439834
DHRS9,151177.0,True,24.0,80.3705475810739,523865.27804698714,3.3745658907173115
PTGS2,147028.0,True,1315.0,78.16480595427964,265846.9627181671,1.7697079426718472
ST6GAL1,260191.0,True,1212.0,138.32589048378523,515648.30703677307,1.7957458075880208
FRY,102191.0,True,1785.0,54.32801701222754,161235.27426250183,1.6698104070143382
GLI2,43172.0,True,1267.0,22.951621477937266,59290.48063699706,1.781360345462127
NOTCH3,1004.0,True,4706.0,0.5337586390217969,247.816014003416,1.3454509167192312
EED,205608.0,True,2410.0,109.30781499202551,345370.3950931487,1.562512377702978
TSG101,582923.0,True,3052.0,309.90058479532166,1033157.6273454025,1.4892273685582043
DPP8,351007.0,True,3739.0,186.60659223817117,566421.2148288597,1.4211109077133786
TUBE1,144051.0,True,3062.0,76.58213716108453,218210.97476585562,1.4881724322736771
SEMA3A,11286.0,True,177.0,6.0,16612.869148936166,2.4110474307335283
SEMA3C,37350.0,True,2980.0,19.85645933014354,41226.926193627194,1.4959113318814268
CELSR1,2826.0,True,2531.0,1.5023923444976077,1088.024595337473,1.54819395216215
SLC25A40,85421.0,True,4573.0,45.41254651780967,105009.27173611819,1.3549275495494362
ADD2,8829.0,True,537.0,4.69377990430622,7706.390221928127,2.027445089073039
RASAL2,63411.0,True,3350.0,33.71132376395534,78761.94747276799,1.4585094268525538
MARK3,328977.0,True,2126.0,174.89473684210526,598391.8415733482,1.6120459080544671
FNDC3B,165067.0,True,2298.0,87.75491759702285,272478.4521367086,1.5831805422785665
FOSL2,280087.0,True,4533.0,148.90324295587453,422392.1507394776,1.3576619571709936
MOCOS,7906.0,True,969.0,4.203083466241361,6038.853416019093,1.8694906682847277
PLD1,38635.0,True,2309.0,20.539606592238172,45548.97569112174,1.5811224588598394
ATP12A,1659.0,True,597.0,0.8819776714513556,693.478616512267,2.0064497705540134
WDR62,5275.0,True,4693.0,2.804359383306752,2351.09361928354,1.3464530733081446
BCAP29,311122.0,True,4294.0,165.40244550770868,480019.412951463,1.3754137525214962
KIFAP3,249262.0,True,4036.0,132.51568314726208,382377.3424400782,1.395636683514265
MCM6,704795.0,True,2665.0,374.6916533758639,1308380.5830632753,1.5322432722071944
RBMS2,66242.0,True,2577.0,35.21637426900585,87828.59996578324,1.5425478566928792
FMO4,35627.0,True,4878.0,18.940457203615097,34554.55443149298,1.3340668913610099
SLC46A1,9767.0,True,1724.0,5.1924508240297715,10224.408687660478,1.680319752089259
PLXNA2,8136.0,True,2066.0,4.3253588516746415,16314.327595948285,1.6214445922633527
ANKRD13A,285583.0,True,2906.0,151.82509303561935,477818.32205085567,1.5036889937979436
ACACB,25273.0,True,2924.0,13.435938330675173,28948.205601366408,1.501135979132055
PAG1,174821.0,True,414.0,92.9404572036151,389528.61506979086,2.1174974224417804
MBNL3,105674.0,True,4849.0,56.17969165337586,134420.05758735165,1.3366588780580329
RARB,6650.0,True,4919.0,3.5353535353535355,3312.123350526542,1.3316833951145153
SPAG6,43252.0,True,161.0,22.994152046783626,81339.38347642153,2.4379688174396508
ACTN2,4839.0,True,2307.0,2.5725677830940987,4233.728906647663,1.5816267110050974
GPR137B,10986.0,True,1864.0,5.840510366826156,8729.761783569174,1.6551501112367693
NAALAD2,11382.0,True,4989.0,6.05103668261563,7233.375053445992,1.327524493423204
FBLN1,356.0,True,3421.0,0.18926103136629452,34.09607610257106,1.4509301827447278
MAP2,161.0,True,2280.0,0.08559276980329612,6.194265725564717,1.5874465600557763
MCCC1,486328.0,True,2547.0,258.5475810738969,880487.0122295179,1.546840882476556
LAMP3,4030.0,True,171.0,2.1424774056353004,2814.660540454941,2.4186757354481188
PIK3C3,294594.0,True,4163.0,156.61562998405103,455460.3160108928,1.3856026669602681
TIGAR,32329.0,True,663.0,17.18713450292398,45345.75166417817,1.9901961970260542
P2RY10,353.0,True,2823.0,0.1876661350345561,35.90678396507064,1.5121216628907235
ITM2A,1324581.0,True,3286.0,704.1897926634769,2576257.1272574565,1.4659351042964905
NRDC,853707.0,True,3609.0,453.8580542264753,1513794.943670467,1.4333560058418302
TP53INP2,22806.0,True,473.0,12.124401913875598,37196.01164359156,2.069150846140935
BPIFB2,10.0,True,2784.0,0.00531632110579479,0.022312147228160665,1.5178136424523967
THOC1,350431.0,True,3269.0,186.3003721424774,583701.1177073081,1.467099628221843
FKBP7,91841.0,True,4171.0,48.82562466772993,117366.17436430373,1.3850177419384861
SLC1A3,16306.0,True,716.0,8.668793195108984,19798.634924553484,1.968553313376228
LXN,414906.0,True,1104.0,220.5773524720893,872515.9425506464,1.8240833761466477
SP140,6534.0,True,2443.0,3.473684210526316,3775.402631578947,1.5592527442598987
SAR1A,3169930.0,True,2519.0,1685.236576289208,8243489.503576356,1.5502520675790659
CEACAM1,41689.0,True,1180.0,22.1632110579479,57391.62707138574,1.8041940050685785
FDFT1,1072906.0,True,3586.0,570.3912812333865,1968581.050540964,1.4359555301961577
OPHN1,11360.0,True,2574.0,6.039340776182882,9594.49632382051,1.5429878824014298
CARMIL1,588590.0,True,2333.0,312.91334396597557,1105329.1403590778,1.5765283531220842
DDX1,1573092.0,True,2843.0,836.3062200956938,3267767.2529878854,1.5099650864094416
STX7,407274.0,True,1139.0,216.51993620414672,850729.529522549,1.814904655181432
DDX43,14457.0,True,1968.0,7.685805422647528,12477.13473989616,1.6375462178246272
RFX3,119204.0,True,4774.0,63.37267410951622,156480.59827417514,1.3410630379170594
SLC4A4,14942.0,True,2248.0,7.943646996278575,12710.292567330638,1.5936141532380916
PUM3,352972.0,True,4574.0,187.65124933545985,543300.7043721086,1.3548028394007012
CPB2,3011.0,True,4463.0,1.6007442849548112,996.4580632755325,1.3624451444686427
PSEN1,318965.0,True,4932.0,169.5720361509835,477358.7273878199,1.3306276952117908
CPOX,58335.0,True,4811.0,31.012759170653908,65186.49451796803,1.338527060680202
MOK,37825.0,True,4026.0,20.108984582668793,39125.12162668114,1.3963260944516414
IGSF9B,1093.0,True,2458.0,0.5810738968633705,228.9584501227278,1.5575381479077897
CROCCP3,18270.0,True,3073.0,9.712918660287082,15625.399455359868,1.4869798019601794
AP4E1,53551.0,True,2994.0,28.46943115364168,65397.028985261335,1.4949118046444814
MAGI3,22577.0,True,212.0,12.002658160552897,46824.6760567602,2.3509670826863642
CXCL2,305123.0,True,20.0,162.21318447634238,1881359.416230332,3.484147982723792
TCF7,7960.0,True,3543.0,4.231791600212653,4915.793052586332,1.4397337491679534
OSTM1,55954.0,True,2192.0,29.746943115364168,74090.57103453347,1.602982169523374
CDH7,94053.0,True,3755.0,50.00159489633174,123901.48935915707,1.4199792266202493
IMPG2,5759.0,True,405.0,3.0616693248272195,4929.966407637404,2.129639918552671
CDC14B,11699.0,True,3225.0,6.219564061669325,13734.603893639642,1.4704011154664054
LRP2,1335.0,True,2015.0,0.7097288676236044,326.1508042349587,1.6312157681222323
AACS,57578.0,True,3986.0,30.61031366294524,67064.85391484837,1.3998535036705253
CADPS2,378.0,True,2027.0,0.20095693779904306,29.388318232719126,1.6295651570372716
PCDHGA2,4838.0,True,607.0,2.5720361509835192,6440.127919734862,2.0053644449284493
C5orf22,163423.0,True,2313.0,86.8809144072302,268801.07730043994,1.5801661768817497
CCNT2,338233.0,True,2498.0,179.81552365762892,594427.8994610155,1.5532308401073955
FAM135A,116575.0,True,2997.0,61.975013290802764,169628.72437533224,1.4944659755544891
SERTAD4,160.0,True,2484.0,0.08506113769271664,6.9544628818984915,1.554454184131788
TRAF5,324723.0,True,4324.0,172.63317384370015,502335.984515932,1.3728379732035965
ITGB5,5618.0,True,593.0,2.986709197235513,4258.228014749963,2.0071087668420646
PALB2,77337.0,True,4447.0,41.11483253588517,93532.14212562352,1.363376443922372
ULK2,95509.0,True,502.0,50.77565124933546,182252.1427259719,2.049707709996599
TNPO1,334946.0,True,4230.0,178.06804891015418,522536.7310051806,1.3801104206267385
DIS3,273295.0,True,2407.0,145.29239766081872,473759.1096708971,1.5639506578106825
TDRD3,97516.0,True,1729.0,51.84263689526848,153167.71352155373,1.6793071020028998
RRAGB,204032.0,True,3262.0,108.46996278575226,321682.93965579645,1.467934738040882
CYLD,613016.0,True,2913.0,325.8989898989899,1101458.921174511,1.5028114410887847
ZNF671,128892.0,True,524.0,68.52312599681021,261450.08683192503,2.0356117386334756
ZNF416,23250.0,True,559.0,12.360446570972886,29477.478519800465,2.018657101638772
FAT1,394.0,True,3605.0,0.20946305156831474,39.585889126426636,1.4337225529658146
HAL,5612.0,True,1282.0,2.983519404572036,3691.025792075288,1.7771872681652305
SSH1,71312.0,True,764.0,37.911749069643804,121115.14593103486,1.9468146269270912
TXLNA,203008.0,True,4462.0,107.92557150451887,296904.50775532477,1.3625182575178345
NCOA1,193542.0,True,4555.0,102.89314194577352,280101.09814975056,1.3561953129360134
EFR3B,8958.0,True,3851.0,4.762360446570973,13676.728603787029,1.410966345815756
KIF3C,28636.0,True,1241.0,15.22381711855396,34687.41743244313,1.7892717642881701
MECOM,329882.0,True,4280.0,175.3758639021797,512483.080459692,1.3764389416991065
PREP,92410.0,True,4516.0,49.12812333864965,116023.6984692954,1.358810945757511
HACE1,97324.0,True,1855.0,51.740563530037214,150829.65286968226,1.6576622045808114
WDR47,76464.0,True,1727.0,40.65071770334928,113650.3540008144,1.6796154577815894
WDFY1,191893.0,True,3152.0,102.01648059542796,302399.69919633056,1.4783463209045877
OVGP1,13701.0,True,338.0,7.283891547049442,22857.59489463504,2.1782000614480945
SLC25A24,93148.0,True,4912.0,49.52046783625731,114854.35769254695,1.3320241163001183
ZNF213,15183.0,True,3523.0,8.07177033492823,14994.444314364247,1.4410739078468087
CPNE3,456251.0,True,3360.0,242.55768208399786,773646.0707401563,1.4577463809475546
WNT11,461.0,True,3162.0,0.24508240297713982,59.97554096395081,1.4771733625827603
MTIF2,180086.0,True,3889.0,95.73950026581606,267879.320401665,1.4074411769853694
DDHD2,273019.0,True,3035.0,145.14566719829878,451192.2947272275,1.4910910907810182
NFX1,351405.0,True,4382.0,186.8181818181818,546387.4913926498,1.3691487896699381
AQP6,791.0,True,2699.0,0.4205209994683679,117.48211057947898,1.527910021908537
IPO11,589249.0,True,3866.0,313.26368952684743,989532.380962763,1.409645547130775
FOLH1,10900.0,True,1962.0,5.7947900053163215,9909.49510050109,1.6387883804896397
NME8,62843.0,True,981.0,33.409356725146196,99659.3445719796,1.8658698925542787
EPDR1,77357.0,True,421.0,41.12546517809675,163490.6108458606,2.111814888411703
ITPKC,15776.0,True,806.0,8.387028176501861,16579.098001855054,1.9286946517995056
CEACAM6,31457.0,True,77.0,16.72355130249867,58641.78098227515,2.6686561339238963
TXLNG,82356.0,True,3355.0,43.78309409888357,108037.63909701719,1.458135100282386
ALG9,62210.0,True,651.0,33.07283359914939,105274.73671372175,1.9955943664992501
MTMR2,248245.0,True,4552.0,131.97501329080276,370028.75416256627,1.356645529262666
HSD17B14,20924.0,True,3549.0,11.123870281765019,18194.395818204437,1.4392443793766192
ACHE,734.0,True,2061.0,0.3902179691653376,110.19658511203862,1.6226649799624913
ADAMTS2,881.0,True,3406.0,0.468367889420521,134.4012595156492,1.4525622055707479
UIMC1,217444.0,True,2343.0,115.60021265284423,370367.92678718874,1.573943898378489
CETP,10809.0,True,467.0,5.746411483253588,12401.741509722078,2.0719870134322815
MT3,655.0,True,4658.0,0.34821903242955876,131.81857262433968,1.3483481053962203
TXNDC16,75647.0,True,1916.0,40.21637426900585,110045.40102961304,1.6476234031648074
AURKA,26313.0,True,1813.0,13.98883572567783,35455.749875292684,1.6639646772453598
CASS4,35871.0,True,3197.0,19.07017543859649,38506.54666853303,1.4733528061646255
RFX2,122218.0,True,2606.0,64.97501329080276,185059.98341788544,1.5378009241234143
EDEM2,188567.0,True,4549.0,100.24827219564062,272097.7298174918,1.3567358788996484
PDRG1,260374.0,True,4724.0,138.42317916002128,386317.9819943556,1.3443216259996142
COQ9,197952.0,True,4995.0,105.23763955342903,281133.06105059554,1.3271453539444094
PPP1R13B,575.0,True,4472.0,0.3056884635832004,56.30916443268067,1.3619862100220155
SIGLEC1,7763.0,True,477.0,4.1270600744284955,6616.701400341602,2.064880526615084
SLC4A11,2358.0,True,533.0,1.2535885167464116,1164.6361905731446,2.0301492881741416
ZNF343,29157.0,True,1511.0,15.50079744816587,34228.24747276799,1.7233600215600202
EBF4,1548.0,True,2063.0,0.8229665071770335,404.6734297057925,1.6222522126662544
LZTS3,11287.0,True,1086.0,6.0005316321105795,9857.5845741853,1.8305104806068695
XRN2,599212.0,True,4745.0,318.5603402445508,960165.7273411606,1.3430124936081058
TESC,28825.0,True,3606.0,15.324295587453483,28039.93732962322,1.433646510133716
P2RX7,121517.0,True,269.0,64.60233918128655,269646.0205051636,2.2566497529075273
RBBP9,33255.0,True,4126.0,17.679425837320576,32834.06685839356,1.3882349009041468
DZANK1,40968.0,True,2500.0,21.779904306220097,48277.09834062913,1.5524579383132235
OAS1,292602.0,True,868.0,155.5566188197767,621912.996393668,1.9060498660223932
SIRT4,4119.0,True,1517.0,2.189792663476874,2056.905980861244,1.7223725938223378
KIF16B,67016.0,True,3400.0,35.62785752259436,83883.32367035415,1.4527791175316858
TRMT6,145640.0,True,3426.0,77.42690058479532,215468.98202065448,1.4505250138831214
BRAP,213572.0,True,1255.0,113.54173312068049,411991.57073082443,1.7863628427039908
HEPH,2523.0,True,1664.0,1.3413078149920254,1613.3972767993484,1.6933208097660106
LTBP4,61404.0,True,2189.0,32.644338118022326,83245.90375648986,1.6035287247073309
SLC9A1,7695.0,True,4941.0,4.090909090909091,4408.0805609284325,1.3301142306796196
RGS1,503395.0,True,13.0,267.62094630515685,2491081.1078376146,3.8537019002897055
IRAK3,345057.0,True,3944.0,183.4433811802233,548772.1873511147,1.4028523983665184
MUL1,115879.0,True,4752.0,61.60499734183945,151274.0119750133,1.342685371835959
P3H2,6514.0,True,2055.0,3.463051568314726,11877.40515004468,1.6237638813644373
ZNF268,171447.0,True,396.0,91.14673046251994,501497.7954799959,2.1370536540012086
DLL3,1472.0,True,3284.0,0.7825624667729931,335.84471704729265,1.4661694344198934
PITPNM2,9754.0,True,1116.0,5.185539606592238,7990.550131211329,1.8222633542905597
OSBPL8,241201.0,True,3700.0,128.23019670388092,376583.662406823,1.425208462197491
DTX2,13039.0,True,4102.0,6.9319510898458265,9269.298558372073,1.3900774306186725
DLD,1121151.0,True,3956.0,596.0398724082935,2022789.6159625365,1.401820163459389
IL5RA,20464.0,True,1073.0,10.879319510898458,118376.79074762178,1.8356382740376265
ITGA6,286097.0,True,3655.0,152.0983519404572,454949.38340685685,1.4289209208222067
SEL1L3,128647.0,True,2007.0,68.39287612971823,209106.9072683724,1.6318421606270235
TF,8563.0,True,518.0,4.552365762892078,17509.97292126189,2.038089485922005
CDV3,1622838.0,True,2654.0,862.7527910685806,3447427.716514812,1.5332456431974282
NLRP1,119620.0,True,3455.0,63.59383306751728,169665.41047258698,1.4478035354756593
ESR1,19889.0,True,1014.0,10.573631047315258,28364.818644734012,1.8553323783722506
RGS17,3377.0,True,4389.0,1.7953216374269005,1706.768190867239,1.3688176452964862
CD200,452991.0,True,2771.0,240.82456140350877,800570.9979283314,1.5204049661662224
JPH4,6377.0,True,4913.0,3.3902179691653376,3107.587010643953,1.332010701720726
CEBPE,782.0,True,3203.0,0.41573631047315257,117.058986279367,1.4726265645227243
SLC22A17,13609.0,True,4129.0,7.234981392876129,9722.25007352359,1.3881027953998453
TGM1,7340.0,True,3808.0,3.9021796916533757,4089.8840431187577,1.4155259758125727
TINF2,255562.0,True,4246.0,135.8649654439128,388328.74079852266,1.3791236067498789
MFSD11,102321.0,True,3223.0,54.39712918660287,142216.15231090298,1.470574973751605
TGFB2,873.0,True,3429.0,0.46411483253588515,186.72969561233836,1.4503469868725265
GPATCH2,108271.0,True,344.0,57.56034024455077,227218.9480858416,2.1726887099257444
ECHDC1,339965.0,True,4479.0,180.73631047315257,524024.40649467794,1.361610631365732
LRRFIP2,395156.0,True,3332.0,210.0776182881446,662603.0498232605,1.4608633559255495
