X_scVI1,X_scVI2,X_scVI3,X_scVI4,X_scVI5,X_umap1,X_umap2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50
-0.73618984,1.7887472,-1.6662667,-0.04093364,-0.021453395,2.9986856,2.795456,4.178212,-3.2212188,1.4814523,-0.6119368,-3.4863963,0.53538436,2.254843,0.79927725,1.6807083,0.012831163,-1.1274208,-0.06690159,1.9884785,-1.9091772,0.90487874,1.0069231,-2.2823517,-0.49533775,-1.2763605,-0.18563306,2.3337834,-0.57493645,1.242121,2.2073123,1.5889903,1.0118212,0.0044367793,0.20217843,0.19300409,-0.953645,0.35313588,-0.0017906133,0.92050976,-0.030171964,1.1514008,-0.5505845,0.9694667,1.1829846,0.8433264,1.4255551,0.9631277,-0.06730066,2.1234243,-1.0173128,0.44714355,-1.8676378,-0.8655382,-1.6411527,1.24857,-0.5371601
-1.9177735,1.075123,-1.9925718,1.5615662,1.5960138,3.4168425,4.482904,3.1004448,-2.7871783,3.589052,-0.117738135,-0.5265047,0.6409166,2.0804038,-1.0656648,0.5724582,0.26015505,-1.7069914,-0.19079,1.1165559,-1.93063,-2.5424862,1.2824905,-2.1910555,-0.94897604,1.1899432,-0.16453636,1.2732863,-0.30381748,-0.20261478,0.56652313,0.16377766,-0.61185294,-0.08669472,-0.70466614,1.2322731,0.28989455,-0.9701466,-2.1048615,1.7444962,-1.0542892,1.6807177,0.41666833,1.0646529,-0.12654796,-2.2413805,0.49326685,-0.7452853,-1.49345,0.73727846,-2.6702948,0.4636227,0.75054455,-0.27690154,0.22751871,0.25306156,0.15604407
-0.38520613,0.54735625,-2.1680043,1.5803436,0.09784146,2.5864613,4.124817,4.297639,-2.3116016,0.9555007,-4.1808343,1.7327039,-1.4012043,1.0695125,1.8379447,1.0767744,0.6275924,-1.3966007,0.8995959,0.40502474,-0.38861808,-0.91904074,1.1961207,1.8654652,-1.9930844,0.6508694,0.5304369,0.3355697,-1.5142578,1.7307671,0.1642575,-2.061672,-1.2287066,2.6028292,-0.7223138,1.5583866,-1.2103951,2.0887241,0.2064668,-0.009134604,0.08926634,0.19814809,1.8698708,-0.14240927,0.5692749,1.8404912,1.6205276,2.423111,-1.2503325,-1.648836,-0.2528544,-0.3272713,-2.3611171,-1.3542666,0.8313568,1.1948595,1.8488582
0.2295552,0.66177297,-1.0652044,1.1654991,-0.45389426,6.0181665,2.2623456,2.717335,-1.1992857,-1.3975745,-3.669257,0.9443026,-0.009126528,1.9597541,2.8809998,1.6616975,-2.2617905,-2.46195,-2.6180902,-0.013433153,0.15394591,-3.5237317,1.2937485,-0.2859353,-0.23323168,0.07102458,-1.733249,-0.7323871,-0.42285085,0.87565666,-0.5155178,2.7008362,-0.60438854,1.1513208,-0.0394111,-0.46668613,-0.2911721,-0.5408488,-1.1343805,0.6580198,-0.4442455,-1.8329788,-1.1414099,0.051354844,-1.6592706,-1.2044265,-2.4654677,1.0791354,-0.27088204,0.31592488,-2.3086452,-2.553116,-1.5290498,1.2826419,-2.6309779,-0.9090377,-2.6277614
-0.3461626,1.2382036,-0.66118866,0.15287815,-0.60137796,5.4936013,1.8221644,0.890475,-2.3836288,-2.4168446,-3.04518,-1.4404782,-1.1892567,1.3323246,0.6707656,4.4132113,-0.66023713,-1.7096369,3.1637015,-0.669197,-1.1576489,-0.50309557,-0.17092103,0.9081189,0.7165063,0.33633584,-0.2577798,-0.42710504,1.3095407,-0.38749385,-1.0801662,1.8537142,-0.060783856,1.0638418,1.0105629,2.5373416,-2.1638691,3.5292368,0.7147679,-0.6385263,-3.2894375,-0.955293,-3.244074,1.6113945,-2.011283,-0.8761333,-1.5923947,1.4381262,-0.77970994,-2.1743,0.63384885,1.3031517,-2.3109403,0.5092958,-0.8994985,3.3265376,-0.8276703
0.46120745,-0.092304885,0.024430692,0.02930598,0.2917686,6.950514,3.0812438,2.9398017,-1.3838966,-1.2951788,-2.039801,-0.6540258,-0.2719811,1.61157,0.685027,-0.03432834,1.2802206,-1.9310323,-0.9291886,-1.7263948,-1.5301796,0.53146243,1.1520528,-1.6080416,0.7365207,-5.1996527,-0.6726084,-1.3628637,-0.48208138,0.6231396,0.7275314,-1.6117604,-0.8231,2.5292711,0.07141538,-1.97197,-0.0734042,1.6669971,1.2745672,-2.3602643,-0.7406419,0.8803143,-2.2666955,-2.4378762,0.041721873,-1.5167909,-0.20125796,1.0257007,-0.1665245,-1.9549533,0.29255995,3.3273973,-0.6249139,2.549148,-0.22186875,2.3273234,-1.5626054
-1.6155965,-0.58453596,0.5062894,1.0450643,0.06558116,6.57242,5.372761,3.414185,-1.402389,1.5743396,-2.5934906,1.0782442,-0.89835906,2.4964771,0.9716933,-1.602776,-2.4938114,-0.11197586,-2.9357615,0.4777252,-0.59703475,-0.9910998,1.2259107,-0.9510882,0.74515796,-0.18934016,2.1560607,1.283896,-2.6347518,1.4134294,1.9738927,1.5621384,0.47989428,-2.0754719,-0.64945126,2.286782,0.1913358,0.8394118,1.100021,0.09845494,2.1535294,1.5166708,2.2164965,-0.95952874,-2.6951587,-0.84069306,-1.8141872,0.4004125,-2.951238,-1.8096442,0.16431344,0.42241815,-0.47112417,2.0940855,-3.2074053,0.6550394,0.05687105
-1.0923923,0.58491766,-1.5901611,-1.5335606,0.77073586,4.437733,2.564274,3.02029,-2.9753919,-0.90724635,-0.7907183,-1.9753896,0.24957038,4.461053,0.34972793,0.7206615,-1.0808804,-0.0094480505,1.9589554,-2.2846098,-1.9110593,1.5831745,1.0790002,-0.28079808,1.1130723,-2.4312582,1.6059895,-0.2240634,-0.75203604,0.9545585,0.022408994,1.834553,0.47255686,1.5036501,0.7966029,0.63526595,1.5591111,0.047760602,0.8014544,2.4911034,-2.1361077,2.526111,1.3656423,-1.1346467,-3.3513372,0.03722838,0.15959834,1.7100338,-0.8809597,1.7204444,0.59979683,-2.3610315,-0.5125473,0.77064043,-0.15380317,0.6284388,0.81948215
-0.05082558,1.0772855,-1.3918803,1.81247,1.3942173,3.3543894,4.785679,5.339335,-2.2750523,0.5709294,0.0047668368,0.15807202,-0.094188884,3.2708519,1.5845668,2.0701492,-1.8496158,-0.55383176,0.32169688,2.8693554,-0.22190225,-0.7167936,1.2480677,0.11365235,-0.913697,-0.9906275,-0.95225555,1.2605897,1.6572818,-0.06567004,2.3003542,-0.03650482,1.5548507,-0.77504003,0.948206,-1.2366359,-1.4735123,1.5749668,-0.50844175,-1.7746971,-2.5481727,2.0454319,0.78994125,0.5415444,-2.163206,0.18369544,-0.06709994,-0.2125444,1.5821157,0.09983727,-1.0953201,-0.1855033,-0.43209308,-1.1164474,1.1241401,-0.9427056,1.1600324
-0.35851696,0.539178,-0.42586488,0.27059275,0.6483792,5.9389606,3.078028,3.4635377,-2.1515853,1.2899029,-0.27928245,3.4585607,-1.0815747,1.802584,1.3195773,-0.93761605,-1.9172101,1.0512928,0.06121495,1.4792172,-0.35680553,2.200601,-0.5312143,-1.8171316,0.3279703,-2.3196466,-2.1627347,1.5984951,0.25787845,0.77266836,1.7388097,-0.43421486,2.082048,-2.3785467,0.5753258,0.9021401,2.8485081,-1.8032656,0.6132989,-2.3107388,-2.998924,-0.6874398,0.19958349,1.0012872,1.8139224,1.0069442,-0.6229935,-1.1026075,-1.5211666,0.1387523,-1.4283423,-1.2767923,-1.0364236,-0.9587224,0.5523499,1.490152,-0.5214165
0.2787297,0.3037199,-0.63819975,1.6890454,1.1957655,3.533987,5.3701363,3.5296867,-1.0292724,-1.6984924,0.83676255,-0.69329697,-0.7439973,2.6469111,0.26561478,-1.5115598,0.23435296,-0.4779895,1.568741,2.312267,1.8038086,-1.0024601,2.2513063,0.3359355,0.6707775,2.8408287,-1.2248756,-0.59355235,-0.15295224,2.7103786,-0.32494032,0.12860675,-0.14200665,1.0514429,-0.82680863,0.72774464,0.11211716,0.21831895,-2.6101408,-0.82846725,0.6136631,0.040953673,0.3653774,-1.6547358,-0.8659849,-1.2412478,-1.0316045,0.044183012,0.67686695,0.28308296,-0.1304984,-1.9624231,-0.19056228,0.045017805,-1.0830103,1.0505171,-0.8765055
0.7722142,0.375977,-0.17226237,0.21948998,-1.2591246,6.34131,1.0687984,1.6911103,-1.5696689,-3.8185883,-1.5211635,0.60723746,0.5262268,2.8739123,-0.19190197,1.457558,-0.30068332,-0.38014096,2.2097526,-1.6615387,0.3083172,-1.0991305,1.286491,0.33454943,-1.3997753,0.24251764,1.1068159,-2.1826987,2.0782645,0.36361644,-0.84299177,0.78765213,3.382779,0.63696283,0.29601064,2.332889,-0.8861615,0.39882624,-0.821597,1.868612,-0.76309115,-1.062276,-0.50941086,0.9806205,-0.8182808,-0.92137015,-0.9551165,1.6478015,1.2098545,0.71174365,0.4000331,1.7490515,-0.68914205,1.2367249,0.2594732,0.022399029,-0.38141093
-0.6779341,-0.23654753,0.13510486,0.8584809,1.7833209,5.529673,4.8541765,3.0107696,-2.0311546,1.4253366,-0.21255416,0.11830113,-0.58864146,2.6658342,0.7016181,2.7427316,-1.8328846,0.1601655,-2.9078546,0.50117844,-1.2419711,-3.1242163,0.9085316,-1.2272067,-1.2106961,-3.0272932,-1.0868672,-1.5220854,-0.6935918,0.36898988,-0.3250956,-0.24399821,-1.090496,-0.51869494,0.90026337,-0.4968144,-1.1618762,0.110938095,-2.263357,-0.8744932,0.054361768,2.2685726,-0.44034693,-2.0893688,-0.71192265,-0.18905179,-0.080811955,1.5124439,0.75039864,0.7789191,2.280217,1.8996295,-0.12227996,-1.0602745,-0.55938476,-0.15940462,-0.24481146
-0.79314387,-0.44599465,-0.5631024,1.8939148,1.0533863,4.088689,6.1317596,3.6099327,-1.5828928,1.5368462,-1.5756665,-2.1703045,0.8919468,1.64549,0.79939055,-2.2842934,0.8595812,-1.1713789,-0.65464276,3.8154151,-0.43673435,1.2851927,0.0786131,1.725432,0.22218265,-0.854351,-2.3526306,1.9750849,-1.7275715,-0.760475,1.9223816,-1.2878119,0.5602588,0.24614811,-0.63274914,-0.21248372,0.65425295,-2.750458,-0.20266871,-2.3577094,0.543371,-1.285355,-0.4513489,-0.994855,-0.90037584,0.6964444,-0.9529364,2.0521023,-2.2592597,-0.87174666,-1.0462215,-1.2687184,0.11181486,0.20727557,0.609629,-1.8189083,-0.83408046
-0.4596434,-0.90379596,-0.12877727,1.7234358,-0.05787477,3.801533,7.2273183,2.5282412,-0.120057024,2.9234095,-3.5516024,0.24798837,-1.9432524,1.2338171,1.9935362,-1.2622763,-0.6470581,-2.584228,-0.9239757,0.3246676,0.73042154,0.17508854,1.503263,0.55084443,-1.33854,-0.9482901,0.9589281,1.9588087,0.8680754,-0.4157522,-1.6374084,0.3469712,-1.593314,0.62045693,1.7741756,-0.24904078,-1.5134393,0.6794321,1.343701,1.3576046,2.1007116,1.2819057,1.2800721,-2.694881,0.068239875,-0.13566802,-0.69237083,1.9341561,0.4961956,-0.3657994,1.2979711,0.9554527,-2.2734983,-1.1926016,0.59897476,0.7289739,2.9185457
-0.9397218,-0.32929268,0.6543994,0.4600206,0.9127681,6.4887347,4.7912545,0.3132335,-0.367305,3.8318284,-2.657639,1.4851843,-0.14442225,3.6587186,-1.6628475,1.2937267,0.14834492,-0.4427105,-0.9580815,0.38056704,-3.766591,0.95978874,0.10290346,-1.1872246,1.586653,-0.09361588,-0.2392391,-0.03358029,-2.4125755,0.09682839,-0.066002965,0.14867623,0.45698503,1.3533272,-0.8142022,0.2325347,1.8496509,-0.37367326,0.89285964,1.300824,0.59085554,1.6675984,0.047052566,-1.2611016,-1.7151695,0.51919,0.9311152,1.1418121,-1.2935723,-0.9352387,-1.1964772,-0.9450694,-0.4109816,0.46499997,-0.72228473,0.3044723,1.0412399
-1.4515028,0.48752007,-1.9889126,2.0932343,0.8405851,3.036364,4.833855,2.7514014,-0.9525954,1.4073743,-2.2122028,0.2833232,0.25308537,1.4885385,2.3733172,0.5686744,-1.9134436,-1.9750634,0.71790373,3.8189023,-1.1337901,2.806072,1.5448655,-0.071138985,-1.3090745,0.37259173,-0.13554598,1.9753156,1.9309336,0.25060442,-1.0762883,0.7872548,-1.578126,-0.036937334,-0.36709356,0.423098,-3.2808442,-2.3812752,-0.22320849,-0.37723547,-0.83188254,1.2545078,-1.4972148,-0.6600028,-0.9982809,2.5251203,0.30964604,-0.06639213,-2.087103,-2.2957854,-1.4533975,-0.71111465,1.216055,0.44484252,-0.6849402,-0.8247867,0.9320578
-1.5446596,0.8880291,-0.80988234,-0.5443866,0.39945924,4.947818,3.2109866,0.8311527,-2.4180274,3.0506742,-0.5987173,0.32948595,-0.598982,0.6113877,2.0958529,3.4759285,-0.8045102,0.38357985,-1.5660224,-0.14745936,-2.333516,2.0989819,2.5253623,-0.8051072,1.9451154,-2.6640637,-0.9495306,-0.111894034,-0.023528628,0.00037091927,0.19850129,2.4568317,-2.103173,-1.4185219,-1.875064,0.31124303,-0.9935871,-1.5267493,-2.0332146,0.33773956,2.442074,0.55095613,-1.3707371,-0.46480435,-0.28501025,1.2742643,0.64336675,-0.34559274,0.9283457,1.1047565,-0.66821915,0.81987447,0.28127396,-0.19680166,0.24742872,-2.053167,-0.57843727
-0.88475406,1.5803279,0.057432532,0.47296745,-0.6770681,5.8712068,2.6709263,0.6986309,-2.6181543,2.2808409,-0.9207115,1.8079845,3.085294,0.47264564,0.57197696,1.9791515,-2.8374386,1.7608452,0.4795467,2.5813262,2.2578263,-0.94699174,1.9841124,-1.1851071,2.407936,-1.7604569,-0.055941664,-1.4450291,0.96215016,-0.54682046,-0.3253387,-0.6211538,0.58383197,0.56099707,-4.94584,-0.46323735,-3.293027,0.5403806,0.3678107,-1.0313008,0.22147244,-2.387678,-1.0758536,-2.1557364,-0.28598633,0.27901602,-0.930137,-1.7980251,-0.46452746,-2.038453,-0.930244,0.85294324,-0.6323287,1.3703579,-0.60098404,1.7045335,-0.45391575
-0.0126033705,0.60266554,-3.5917475,1.9146842,1.346098,2.3635683,4.729921,3.2174926,-2.084932,-0.34914637,1.4581861,-4.0359907,-1.2670968,0.2655696,0.5674148,-1.9439791,0.25083187,-0.6937905,-0.57772577,0.27243847,1.3067037,-0.011032699,0.48973522,0.8484161,-0.5319246,1.6896676,-1.8574332,1.3075335,0.21425952,-0.2849771,0.7056483,-1.0409664,-0.8887365,1.2735416,-0.5254729,1.8397733,-1.3003271,-0.6662574,1.4079155,-0.9079804,1.1430298,-0.4136699,0.9712914,-0.9859414,-0.13683382,-0.2965667,-0.2465576,0.6397985,0.8632601,0.8137304,-2.0071673,0.53183067,-0.494771,1.6845326,0.53162974,0.47706127,-1.3927151
-2.5112545,0.4458891,0.6572172,1.4357706,0.060710564,5.65954,4.5163746,0.73702836,-2.1129758,6.6787844,-3.6558394,-0.18071726,1.5936675,2.6867507,0.4286237,1.287092,-1.2851698,-0.111628324,-0.18125194,1.3320327,-1.025798,-1.8878083,0.34431213,-2.5788789,2.4224591,-1.9840031,0.85565144,-0.94198585,-2.4371488,1.3048404,-1.0883001,-1.2011188,-2.1390104,1.4856954,-2.8654075,1.0197893,-2.2366586,-0.25106385,0.29565534,0.07066811,0.17787781,1.2540014,-0.9994255,1.8933734,0.30363113,0.7165026,0.53163314,0.8357689,-1.8016908,-0.4497281,-1.2238207,-2.7555566,-0.512345,0.24486826,2.4403946,-0.6577622,-0.80846936
-2.72564,1.1926953,-3.024748,0.072695166,1.0737044,2.9194355,3.6912632,3.1306586,-4.7814198,3.5119064,-3.3238902,-1.3257679,-0.7347999,2.5511818,-0.67218417,2.1755245,-0.36177155,0.24158385,-0.2783509,0.043040708,1.6954049,0.87990654,-0.4585133,0.57227606,1.0716015,-3.3782094,-0.19697775,-0.9229148,-0.1875081,0.73993367,0.31354195,-0.76575893,0.9917912,-2.8589013,-2.2080812,1.0385551,-0.4746749,1.5496746,0.2810754,0.4106427,0.45044473,1.8279946,-1.2867763,-0.5408394,-0.15853167,-0.3099688,-1.6290725,1.583847,0.9046071,2.3280492,-0.27455062,0.09876076,-1.6872804,1.1793934,-0.49929178,1.0554857,-0.9422125
-0.6445689,-2.8074796,2.09337,1.5459358,0.10359125,5.592704,9.036271,2.8550386,8.50275,0.31902364,0.4694179,-1.0362772,-1.2554457,-1.9205849,1.4470562,0.6349802,-2.4261444,-0.80407506,1.4221144,-1.1826584,-0.94990605,-0.3796078,0.42567378,-0.14959297,-0.8967552,-1.2917609,-2.7530508,-2.514785,1.0628839,0.44896552,1.5622313,1.0074378,-1.1507478,-1.2486703,-1.742164,-1.1830603,0.6808814,-0.89944816,-0.9627257,-0.21083386,-0.50613475,-1.0023543,2.2422826,2.5012188,1.6015788,-1.7146935,-2.6789362,2.1233628,1.0860584,-0.018603262,0.8454796,-1.6038353,0.48857167,-0.08317465,-1.4809176,-2.2969477,-0.32774267
-1.343743,1.7178568,-2.8610458,1.535992,3.328242,3.4471211,3.7049282,4.7076907,-4.2684193,0.35639212,-0.34081978,-5.4046144,-0.28214937,2.3542707,0.7186641,-0.52435166,1.1099226,1.6931089,-0.6488293,0.2406213,-0.27771842,1.1203401,0.29320782,-0.5137173,-0.47936165,-0.7896232,-0.9190652,1.6121421,0.008445218,-1.6196209,-0.2541839,-0.9184062,1.4842728,-0.21807095,0.48963845,0.56577367,0.6400631,0.3774099,-1.1568316,0.283184,-0.9827485,0.71354824,1.6407483,-0.22506826,-1.6699841,0.2742078,-1.0421481,0.60838145,-0.6290209,1.1351972,-0.023189329,0.23993391,-0.43441612,-1.5012507,1.4619591,-0.82265216,-0.5228724
0.69505477,2.9097817,-0.12712282,0.8376872,2.3475122,4.064901,2.9198813,2.2353399,-3.2118807,0.3923805,3.9736562,-5.3417706,2.4189496,3.3617053,2.1404293,0.19669154,0.832575,-1.9626923,-1.0796676,-1.3130976,0.97085667,0.052595854,-0.2143244,-0.8186347,-0.8258138,0.42842507,0.5885178,0.783612,0.45857283,0.52593696,0.28509566,-0.89834493,-1.3538933,0.41369435,0.3228091,0.47102255,-0.81835216,-1.8617978,0.36156276,-1.1600863,0.168806,-1.2481141,-0.61396194,-2.1570458,-0.46281657,-1.5308993,0.19407527,-1.132239,0.7265995,-0.33046415,0.49945378,-1.1544135,-1.048319,0.050126076,-0.18752633,1.016407,1.2274067
-0.30999574,-2.376393,2.1859305,0.31345177,-0.15908998,10.339448,4.696022,-2.9264174,6.0497622,-2.1597412,-2.3675842,1.7245349,-0.93307567,3.4923797,2.016212,-3.323841,-2.8353841,-0.059871923,1.7932351,-0.14481789,1.17843,-0.10881518,0.67168564,0.90465516,1.3788356,-1.987588,1.8863319,-1.2061852,-1.0919788,-0.1466462,1.0952461,1.3113391,0.56679267,0.43604976,-1.5895067,-1.8677906,-0.016653761,0.30175486,-1.18746,0.28383043,-0.70062596,-1.0485115,-1.6584419,3.040356,0.4178805,-0.15750973,1.3867894,-1.0668476,0.6985241,-1.434668,0.86590934,-2.2402506,1.3855084,-0.9186287,0.34710044,0.36799327,0.0026593304
-0.63226044,-1.8820051,1.7602868,-0.16338575,-0.08327046,9.97823,4.8394537,-4.747074,3.4484031,2.2334876,-2.2250617,2.3890243,-0.2235819,3.1049263,0.075369984,-2.9151504,-0.5378631,1.0793144,1.3716501,-1.8170828,-0.7241587,0.8869675,0.05072163,1.0778245,1.1208341,1.2808414,0.79635155,2.1935058,-0.78737676,-0.3886805,-0.54503083,-0.8907954,0.7287241,1.5061132,0.043167554,0.3007036,0.6564836,0.32017633,-0.20449162,-1.2819324,-1.505328,-2.2295537,-0.29448208,-0.61455774,-0.23683698,0.14680286,0.71664536,2.0236628,-3.5671961,-0.6261466,0.8672766,-1.855487,-0.10264081,0.12926672,1.2343693,2.2576895,0.8485271
-1.115896,-3.3304555,1.9950464,1.99905,0.8300122,5.331178,9.370368,4.184127,10.372454,0.47574773,1.9542729,2.73797,1.7947553,-2.3144841,-1.0643818,-2.3202858,-1.7833899,0.33740035,0.17471643,0.09755472,-2.3147004,0.86915207,0.5536978,-0.7891552,-0.5311914,0.016542574,0.6792145,-0.15672222,1.0059896,-1.4979035,-0.2484346,-1.7323496,0.19767053,0.71815723,-0.75624096,1.9674788,0.1376401,-2.2468522,0.76420677,0.3031659,0.039319724,1.5894984,-1.2289099,-1.813357,0.35693535,1.5342118,0.6263041,1.9691976,-0.23859493,-1.2786003,2.5150065,-1.089984,-0.25260517,0.3295159,2.0534184,-0.9497974,1.2449287
-0.87922174,-3.163359,2.793222,2.4127192,0.24031152,5.300368,9.581616,7.1751633,6.368355,-3.6152565,2.9821043,-3.3988836,2.2646694,-2.4423068,2.5511312,-0.41220385,-0.3960993,-0.818137,1.631241,-1.2172263,-0.8123019,-2.0478039,-2.7004282,0.77632236,1.4013059,0.65445447,-0.98400027,-2.0380893,-1.1397554,-1.6475924,1.6324137,-0.41147158,-0.7157196,-0.7113858,-1.3229154,0.79206747,-1.5546746,2.5762086,-2.0858214,0.901463,-1.0549402,-0.6688694,-1.4033228,0.9832553,-0.9305093,-0.01485884,-0.9145086,1.7097576,-1.0652416,0.41978934,1.167455,1.2543854,0.22604999,1.5505189,-0.3421583,-1.5115836,-0.46372703
-1.0840954,-2.0878203,2.124031,0.38042092,0.3024937,9.511521,5.324777,-5.628382,4.141809,3.936906,-1.5587463,-1.8558801,-1.3973217,0.4996056,-0.041002728,-2.7052593,-2.9048855,-0.07094258,0.92246044,0.4918909,-0.6054342,-4.144285,1.9624109,0.72653216,2.229062,-0.37919968,0.04854341,0.93773943,-0.73201275,-0.32073247,1.1817605,-0.10525353,0.8960778,0.52063537,-0.3578439,-1.4892405,-0.86477894,0.30016774,0.71294135,-0.3651875,-0.3918339,-0.59596246,0.06410435,1.3631288,-1.563521,1.4504613,0.37663215,1.8895931,-0.06659023,-1.1145824,1.2225664,-0.54981107,-0.59708714,-1.0917697,-1.2788663,0.2824498,0.7057391
0.9943052,-1.9251996,0.6567906,2.9479613,-0.1393868,3.2619011,8.036035,4.546151,8.511089,-2.907823,2.2311137,-0.62529325,0.8028936,-1.7804614,-2.0460975,-0.91166437,0.58359426,-1.2462976,-0.56174415,0.1448358,1.2675989,-1.2711535,0.47165728,1.3638601,2.4935284,2.3780558,-0.22310488,2.148356,0.7585169,0.8575077,-2.301863,-0.62976974,2.8370912,-0.7067046,1.6258976,-2.1633065,-1.5997789,1.8223902,-1.0984161,-0.66792524,0.13330637,0.30565116,-0.8864558,-0.3261599,-1.5244735,-0.45775753,1.2102439,0.61857027,1.0982507,-1.1170342,-0.48849985,-0.65368605,0.81714886,-0.383681,0.30062157,-1.3552653,1.5974281
0.6464244,-0.83022654,-0.022258222,2.393107,-0.012129441,3.170169,7.7926273,1.8982346,5.6415906,-2.6141632,1.6207081,-1.9084295,0.27562934,1.8632803,-3.427597,1.9618198,-4.2559814,-1.0764174,1.3110161,1.3128814,-1.0774761,-1.1084825,-0.9907355,-1.9417971,-3.9354608,0.41722634,0.06934282,0.3130862,0.3388898,2.549951,-0.5455374,-1.8421248,1.3288281,-2.832361,-0.5146443,1.7006679,2.4654887,1.6933708,0.34709626,-0.1939792,-0.3931475,0.63487774,0.31590977,0.68080074,-1.3932751,0.9558341,0.8115821,1.3359051,1.741252,0.36207658,-1.0490737,1.4717182,0.25949752,1.1892531,-1.3207991,0.45601726,-0.8215729
-0.8824545,-2.1522868,2.302826,2.3641832,-0.056991458,5.1389647,9.081687,2.8991141,8.859308,-0.030011246,3.3364484,-1.233272,2.281114,-2.1497145,0.077091895,-0.6381766,-2.7675498,-1.4640224,1.1287645,1.0095507,0.16446918,0.033526894,-1.4318862,0.39917153,-0.49363568,0.792642,0.4933989,-1.0301013,2.3121102,-2.4997623,-0.7390822,-1.0268097,1.4132853,0.128497,-2.0254762,-0.20640242,-0.3414485,0.11873837,0.7494546,-0.48801494,0.6162984,-0.6867823,-3.1268587,-0.62053305,1.430989,1.3268143,-1.9902157,2.3335464,-1.3431327,-0.05871264,-1.1548593,1.4185289,-2.918352,0.7199555,1.840422,-1.2161723,-0.23030187
0.53053916,-1.5091342,-0.15090656,0.878439,0.19105254,7.419229,3.7884762,2.5499208,3.9658089,-1.9542276,1.3700929,-1.1307935,-1.4892831,2.3172884,-1.5571517,1.7691544,-3.4653697,2.7102056,2.822083,1.1708897,0.86293507,-2.0185049,2.331543,0.17750719,-2.4420974,-1.8786541,-2.230558,-2.6660018,-0.29671246,1.4606912,3.5965767,-1.2122831,0.6244664,-3.2009332,3.51308,1.2218534,0.70823395,0.16649427,-1.9617243,-3.2606592,0.76013637,-1.9286345,-0.8647384,0.36355832,0.31354877,-1.1511555,-0.47939837,-0.55651957,-1.6728824,0.111312166,-3.3160403,-0.42199352,3.2360036,1.0574328,-0.161832,2.4147587,0.7003254
-0.82703745,-3.015622,2.3873868,2.2253025,0.6005324,5.35322,9.465603,3.7852871,10.593841,0.10072388,2.0082018,-2.0667686,0.5009541,-1.4850575,-0.080673896,-1.4746214,-2.3501225,-1.9202725,-0.19100021,-1.1171238,-1.0704602,2.2764099,-1.2904886,-0.37122303,-0.23139371,1.6195498,-0.7907221,-0.60950357,-0.4245779,0.1074962,-1.9746584,1.1724964,-0.38996577,-0.15925284,0.08404879,1.261877,-0.77913684,2.4602404,1.1900533,-1.1152779,-0.02292082,-0.1825029,-1.12874,-0.038759995,0.85594034,0.9399072,-0.011161672,-0.9216334,0.83092755,-0.42435116,-1.5741304,-0.45984083,1.0916202,0.07475596,1.7513514,-0.6884953,-1.2126763
0.26821476,-1.4605663,1.535764,1.5685812,-0.9941019,4.6330585,8.490317,1.8176831,7.8419876,-1.4981762,2.411171,-1.4668161,0.68288493,1.7255563,-0.9140035,1.5379217,-3.6810555,0.88538945,1.9582872,-1.1121106,0.71211994,-1.1125128,1.0176125,0.117264226,0.64215463,0.2725661,-0.66014314,-1.4748809,0.6346529,-1.5880212,-1.6134757,-1.53629,3.314958,-1.4175124,0.17258006,-0.023663228,0.21097583,-1.0213451,-0.6645827,-0.025335241,0.76907045,-0.16860439,-1.3241727,1.237685,-0.4147475,-0.202521,0.2886768,0.7219214,1.0849056,-1.9361092,0.22887146,-0.32862106,1.9026259,-1.3383086,0.2419072,1.6720245,-0.34064615
-2.6678102,1.270886,-3.0160546,0.3277725,0.89434516,2.8943841,3.7572014,3.6659892,-4.2336693,4.9249687,-2.4978585,-1.6414096,0.19112141,1.895863,-1.6099343,0.6895615,-0.16498184,-0.3480828,-0.6762801,0.042140517,-1.9380658,-1.95512,0.36256996,-1.0211476,1.2201538,0.9987141,-0.8249883,-0.2978838,2.4095829,0.32423538,0.21086226,0.95587146,-0.51043797,-4.0328956,-0.8918262,0.3602382,-0.48236912,-0.2194608,1.3922267,0.8973554,0.90959674,0.26199147,2.065322,-1.4921867,0.86721915,1.9312043,-1.5779856,-0.4692608,-1.5589806,-0.5007282,-0.19780834,1.3131495,-1.5374255,0.35588127,0.2823263,0.12519878,0.35723045
