mgi_symbol,n_counts,highly_variable,highly_variable_rank,means,variances,variances_norm
Akap13,49611.0,True,1470.0,41.446115288220554,15250.446299695728,1.5932276152213418
Cldn9,522.0,True,1585.0,0.43609022556390975,82.99528503533081,1.567320782910655
Zfp810,66967.0,True,1204.0,55.945697577276526,22803.63166416599,1.6681337290148022
Capn6,5880.0,True,565.0,4.912280701754386,1874.2757437070939,2.0192048091283175
Ppp1r3c,6023.0,True,1282.0,5.031746031746032,1566.1026702765832,1.6447598627583215
Trmt2b,27852.0,True,1714.0,23.26817042606516,7742.375348907387,1.542328034622825
Zfp563,50275.0,True,1963.0,42.000835421888056,14499.472407328241,1.4913117284153805
Zfp763,88441.0,True,1813.0,73.88554720133668,28734.216822714538,1.5203261136342208
Cbln4,351802.0,True,81.0,293.9030910609858,373989.8576576615,3.3888696956490145
Nnat,4317105.0,True,331.0,3606.6040100250625,18484553.213462166,2.2847969181348127
Zfp120,33491.0,True,1860.0,27.97911445279866,9241.759596874015,1.5102135905203018
Col8a1,25238.0,True,635.0,21.0843776106934,8925.65759018505,1.9683539568288013
Lgals1,2050.0,True,1552.0,1.7126148705096074,471.12469859151787,1.5754186577310736
Olfr461,286.0,True,1643.0,0.23893065998329155,29.148550026124397,1.5580064829843385
D430041D05Rik,112314.0,True,1897.0,93.82957393483709,37626.613071139385,1.5033984030430678
Cep152,10816.0,True,1884.0,9.035923141186299,2724.166768649606,1.5056150720216401
Trp53i11,495312.0,True,665.0,413.7944862155388,358027.7863240879,1.9440882180226784
Cry2,295491.0,True,1589.0,246.859649122807,135417.64918148215,1.566680321461616
Psrc1,464.0,True,1672.0,0.38763575605680867,59.65563295082746,1.5508883928293933
Ptprz1,205092.0,True,674.0,171.33834586466165,102973.22739960269,1.9369174645120195
Zfp619,24474.0,True,1166.0,20.44611528822055,7381.469711066967,1.6820957197637691
Slc7a14,102813.0,True,1949.0,85.89223057644111,33650.58787436819,1.493529643393808
Zbtb10,27210.0,True,1228.0,22.73182957393484,8136.73488067996,1.6600745784931803
