X_scVI1,X_scVI2,X_scVI3,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_umap1,X_umap2
-0.32443252,-3.7764916,2.9273136,9.038534,5.749054,-5.019048,4.1383133,1.6611191,1.4651194,-1.4156048,4.2981715,1.4648813,1.2135029,-0.7148919,2.3909585,-0.44515786,1.8015991,0.20539396,0.9554792,-0.7416694,-0.9604029,0.42964643,-2.459296,-1.1930369,-1.0334798,-0.5616066,1.1485417,-0.5684022,0.18076946,0.47550502,0.060352072,0.2907259,0.33878657,0.34454748,-0.15468167,-1.1307449,-0.37109044,-0.31377974,0.20179166,0.48653108,0.24752218,0.7688504,1.3822291,-1.183665,0.99475956,0.75596726,1.1240351,0.69322926,-0.45416653,-0.053139575,0.27672043,-0.551135,-1.1498893,11.387562,7.9918456
-2.0779624,-2.7618005,3.1487699,8.809051,-0.047639176,-2.533081,-2.1281862,-0.119086474,-4.0070243,0.4427988,-2.7802994,1.1887091,0.18830425,-0.8671676,1.1440972,1.4930444,0.6411563,-0.117474,-0.9106322,-0.37266716,-1.6847817,1.1495326,0.12446708,-0.48994645,0.15782997,-0.85119027,0.3282559,-0.22619562,0.3504683,0.9176799,-0.23423678,-0.29381597,0.10032352,0.6803029,-0.10791916,-0.02558939,-0.25825393,0.7997165,-0.71014583,-1.030105,0.7129967,-0.098546304,-0.34656382,0.27378526,-0.4651479,-0.42871472,0.2261718,0.85657823,-0.49251285,0.1866339,-1.3102545,-0.57183343,0.1586577,12.046218,5.9328055
-3.0051658,-2.957182,4.989358,12.056746,-5.9745893,-2.3348336,-0.34980828,-1.0043455,1.9793735,-0.16239473,-0.19605492,-0.72896016,-0.9654329,2.1374025,-1.1261972,0.8532634,-0.8798632,-0.3813744,-0.6170434,0.19272035,0.8395776,0.29241902,0.47694346,-1.0278451,-0.870108,-0.9221019,1.6584421,0.37824517,0.94262695,0.77254546,1.310949,0.823632,0.6022265,-0.07545429,0.7901716,-0.5229623,0.1855873,0.80727947,-0.9985463,0.08139409,0.16228631,-0.11699756,0.089793496,-0.12223656,-0.016201679,0.66684556,1.0449649,-0.29305884,-0.47482055,0.90504426,0.0075536612,0.22717847,0.9828979,12.655099,1.1242547
-2.6580331,-2.3400362,4.647217,10.780768,-2.4958656,-1.3645204,2.5987043,3.6743693,-0.92667025,2.4285178,-2.9789743,0.20523722,0.677444,-1.0722802,-0.33373216,-1.4452306,0.92627114,1.0948719,-0.6621436,-0.35179466,0.17296307,-1.781247,1.0187776,-0.49195924,-0.20099017,1.2036724,0.6731085,1.1423427,-0.70643944,-0.04594136,-0.14476655,0.048950475,-1.406219,-0.5278143,0.41716793,0.100600876,0.06704937,0.29154894,1.8807274,-0.10307934,-1.753506,0.5287989,0.12181382,-0.113484144,-0.2681882,0.007887364,0.8207769,0.26737824,0.19484822,0.4347911,-0.22742793,0.21460794,0.5931977,11.273514,3.1218765
-3.488449,-3.7946992,5.124286,12.793029,-4.988198,-0.8514453,0.39357662,-0.40406036,2.6962845,0.21847402,0.5401954,0.7709218,-0.880752,0.559527,-0.9584695,0.10669415,-1.5858635,0.9881296,-0.34945947,-0.48244545,0.57346666,-2.2001274,0.074379474,0.6279127,0.41266847,-0.7190689,-0.8362965,-0.67105156,-0.2755602,-0.96018183,-0.31176257,-0.1921203,-1.5392239,0.09214461,0.044933345,0.2151314,-0.359802,0.43604434,-0.47983378,0.72586906,-0.8608447,-0.2924852,0.042455196,1.1549876,-0.23384467,-0.17329022,0.22312875,-0.90958565,-0.1828972,-0.5956928,0.118382595,-0.394821,-0.016705599,13.884597,0.63575435
-0.31247792,-3.5571282,2.618566,8.207326,5.3414364,-3.788067,4.7164555,0.58606,0.3412523,-0.07448465,4.62423,3.254714,1.3678918,-0.76211107,0.9133419,-1.2840371,1.8339704,0.033296578,2.2013764,-0.4061941,0.38605234,-0.95815617,-3.0530047,0.4629482,-0.7393681,-0.7033563,-1.3918129,-0.9270518,-0.7386484,0.48520118,-0.45614892,-0.09623123,-0.19935815,-0.44989064,-0.7650183,-0.7370525,-0.14402609,-0.95768076,-0.4244038,-0.13089816,-0.3523244,-0.18533847,0.3660803,-0.43214813,0.70391357,0.8884311,-0.032915823,1.989611,0.060436852,-0.3202495,0.41722453,-1.7513008,-0.69464046,11.287173,7.9146733
-2.9403958,-2.6612227,4.0291543,11.00364,-3.9863846,-0.1163507,-0.85230845,-1.9608095,0.29857945,-0.2747236,-0.07306135,0.58514094,-1.3683152,-0.48839805,0.08718616,-0.46944785,0.279866,0.20048533,-1.013097,-0.15820293,-3.1059775,-1.8243454,0.28362936,-0.80858856,0.8343226,0.0072518676,-0.56380594,1.2836283,-0.07043762,0.92417157,-0.4048282,-0.5978841,-0.62687415,0.37332046,0.1494618,-0.42003232,0.031329658,-0.29933643,-1.4573776,-0.47743824,0.7568614,0.27869853,-0.6733293,0.91721004,1.5730501,-0.3853663,-1.4734793,0.25534603,-0.58519214,-0.73639864,-0.17256328,1.2641696,-0.033615638,12.092863,3.6484015
-2.9045684,-2.297078,4.0720344,9.538748,-3.790162,-3.22122,-2.0194995,-0.98733485,-0.6812661,0.33840436,-2.134543,0.9026623,-0.0027885698,-0.76123786,1.6215228,0.4252458,-0.16216026,-1.4212568,-0.43696123,1.3692378,-1.3262069,-0.021624342,-1.0059456,-1.5775912,0.09410868,-0.30776578,-0.337525,0.5176508,-0.17310755,-1.3912122,-0.6437094,1.0397687,0.77025914,-0.06181163,0.9052956,-1.290064,0.23605795,0.8744203,0.27422917,-0.7663042,0.073174454,0.10791916,-0.120010085,0.08209283,0.9328635,-0.71197295,0.4015132,-0.2636704,-2.6727366,-0.14311728,0.2892131,-0.023389513,0.39524508,11.153443,4.1530943
-2.1837592,-2.1827807,2.6202397,8.328153,-1.9646267,-0.8921743,1.5328633,4.1834383,-1.2580568,3.3552766,-1.4568208,0.5568579,0.29127786,0.21564768,-0.33913517,-0.7401827,2.4002624,0.88743913,-0.18548864,-1.1570177,0.27538276,-2.7027953,0.04884799,1.4739021,-1.3674743,0.7159348,-0.0010758031,0.6049126,0.67339873,0.15741056,0.35703444,0.04318975,-0.5054897,-0.63478154,-0.4325936,-0.5033368,1.4677453,0.21801053,-1.1527486,0.50990915,-0.65007365,1.7148253,-0.90488034,-0.49783343,0.23555973,-0.64066136,-0.7183961,-0.030877007,-0.008337817,-0.23018873,-0.6755105,0.34631738,1.1852916,11.891701,5.867802
-2.4326012,-2.225729,4.010836,11.332542,-5.28759,-3.1993709,-0.019910686,-0.7002981,2.1083686,-0.9290319,0.48906547,-1.5366215,-2.0646205,3.0657618,-0.15685962,0.079973474,-1.2284015,-0.41617504,-0.4591241,0.20877978,0.0018638226,1.308099,0.3224875,-1.1867608,-0.49225065,-1.197274,2.0609586,0.2591279,0.31315404,0.20003453,0.9750102,0.4431874,0.8354802,0.57866174,-0.07270997,-0.023033267,-0.6758174,0.10737546,-0.47196767,-0.18751714,-0.5548284,0.017487282,0.4588826,0.10036791,-0.40486282,0.823868,0.5278796,0.60669875,0.08573004,0.9361499,-0.91749316,-0.65095973,1.038351,11.639107,4.560411
-0.3269404,-2.952133,2.6317453,9.613559,6.421277,-4.604914,3.0214581,1.5616899,-2.150555,-3.014939,2.0672872,3.03987,0.37732956,-2.0406778,-0.7343015,-0.6770517,0.15476397,-0.89108765,-0.07351506,0.023002187,2.3765333,-1.3864218,-0.89148384,1.6740478,-1.2694055,-0.37939677,0.62742716,0.11109129,-0.5693425,0.7893505,0.05746512,-0.44106814,-0.12276845,1.107412,0.39318448,-0.31037644,-0.5367084,-0.47577846,-0.54686874,0.85472965,-0.11867533,-0.6850401,0.8837952,0.11961415,1.1832111,0.49204472,-0.04743406,0.24981019,0.08083976,-0.7298321,-0.3244556,0.17741455,0.64676654,10.975875,7.651698
-0.8502521,-4.5535293,2.3615904,9.284495,7.246228,-6.012707,-2.2930112,0.7346798,1.7784888,-0.6542882,1.5681969,-3.7949822,2.737309,0.39035505,0.599636,1.2112231,1.9425035,-1.7913419,-1.2982128,1.2112321,-0.058240186,0.28018427,-0.78637093,0.058863424,-1.16447,0.86683947,0.9333753,-0.57719237,-0.35540465,-0.5536096,1.1233542,0.4796732,0.3489413,0.5315885,-1.0173732,0.41990775,-0.39976895,0.23905155,0.03908413,-0.038044434,-0.09656025,0.9449916,-0.90742815,0.46676,-0.23626205,-0.16940285,-0.36959893,-0.68021125,1.0731044,0.46880904,-0.059880883,0.41354474,0.58998877,12.904118,8.32028
-2.4968054,-3.0956635,3.5643811,10.121119,-1.7270961,-3.4786615,-1.5409595,3.5349731,-3.5505073,1.6648461,-1.4768119,1.5617795,0.547813,2.0389593,0.27166182,2.0357008,0.8804541,0.39646453,-1.7623022,-0.6594831,-2.3897943,-0.17887941,0.71807146,-1.5007714,-0.5877281,-0.68803084,-2.0377667,0.06026132,-0.43582168,0.41017142,0.15224843,0.4977908,0.441634,0.3994483,-0.5168232,0.7697532,0.8422323,0.34334552,0.6569944,-0.21135548,0.66138834,0.048321858,-0.8920374,0.008460888,-0.55869955,-0.5802973,-1.7218084,0.46769294,0.6458099,0.008575673,-0.7397518,0.4662635,-0.12356888,12.888834,4.143747
-0.86872643,-4.0913997,2.0109646,6.745585,4.3032184,-3.4475427,1.5446087,2.3452945,4.7276864,3.3577147,6.419983,-0.7422906,2.6017053,3.3689284,0.70417583,-2.2974741,2.4925575,-0.028038401,-1.3371363,-2.8688672,-0.24745595,-1.3351791,-3.471408,0.6121208,-1.0741639,0.17540324,0.9896218,1.540307,-0.103823595,-0.06334201,-0.48460907,-1.0389948,1.1291072,1.6743321,-0.5772819,-1.6931001,0.23970094,-0.50323224,1.5476273,0.5997815,-0.20621082,-1.0462613,0.65310013,0.30069792,0.55712605,0.12384867,0.15984602,-1.1358364,0.61871547,0.3216751,1.5033349,-0.57034034,1.1271008,12.367524,8.269061
-2.9020085,-2.6267903,4.5133986,11.664485,-6.0967727,-1.1824591,-0.64991164,-1.973839,2.6209543,-1.2911232,-1.8796763,-0.998488,-0.3901956,0.62037826,0.90203637,2.3198674,-1.6277032,-1.2676629,0.4915596,-0.01811624,0.6031335,2.4659874,-1.3445704,-1.4163553,-0.73174566,-0.3421218,1.0287493,0.081767224,0.9088993,0.03730847,0.50909775,1.5313263,0.18218784,-1.3859854,-0.36496532,-0.55277336,-0.06478529,0.6023281,0.5555918,-0.6042223,-0.20609748,0.40478617,0.5518293,-0.07684737,0.38767695,0.20344481,0.5661402,0.16203476,0.068644136,0.37483284,-0.7748885,1.1880451,-0.33524653,11.902984,2.6851554
-0.8308127,-3.7568767,2.9377136,10.050615,6.0788007,-4.031531,0.9484772,-0.8471736,-2.0701685,-2.6843264,0.9666489,3.458318,0.6554968,-2.8236966,-0.84660906,-1.3755878,-0.26592046,-0.26751086,0.36567876,1.9307288,2.5827785,-0.6373126,-0.33212376,-0.03622384,-0.5228788,0.18661837,-0.82540303,-0.7904143,-0.5773898,0.2571051,0.32399997,-0.15788025,-0.38571343,0.60131395,1.3379467,0.67187303,-0.39068633,0.3568767,0.13510974,-0.3245304,0.46424633,0.22587787,0.055583846,0.31104428,0.7909628,1.2652295,-0.2007436,0.29785666,-0.27524847,-1.019647,-0.4566468,-0.5208975,-0.17659643,11.753681,7.6757293
-0.6554019,-4.8212376,1.8025813,9.251054,6.8702207,-5.4485717,-3.5655706,-1.011049,1.2540581,0.8570359,0.7961874,-1.0759927,2.9516487,-0.24897623,-1.3815237,-0.077037856,1.2506306,-2.1664596,-0.837259,0.8156977,1.4293737,-0.6918561,0.1889999,0.07079643,-0.58694875,1.3024286,-0.24995701,-1.2176065,0.09893123,-1.330275,0.43395597,0.43739647,-0.15073542,0.4123513,-1.226893,0.8688936,-0.5755095,-0.6853909,-0.3105065,-0.078229934,0.06314117,0.67215383,-0.26249528,0.45892504,-0.4612788,-0.041159783,-0.24478534,-0.45069087,-0.2827356,-0.66557866,-0.23571609,1.2903097,-0.3677601,12.7258415,8.462043
-0.9639412,-3.180959,1.9001613,7.550997,4.2683725,-3.0325432,-1.9333909,-3.80891,-0.95435077,1.3133361,-3.5081606,0.19683588,1.9060508,-0.64011556,0.22703208,-3.2917445,0.15384457,0.6004245,2.0013742,-1.0803039,1.2278945,0.06744083,-0.76468736,0.088291384,0.9180443,0.94749254,-1.1057959,-0.8353956,-0.92613274,-0.040634107,-0.95508593,-0.046716563,-0.022309221,-1.1279444,0.45934024,0.52520704,-0.29299504,-0.23683853,-1.2667091,-0.17637026,0.30323404,-0.08170881,0.10604501,2.2030456,-0.93588376,0.54526657,-1.7295011,-0.3522042,-0.30903596,-0.6315817,0.98822373,0.2965474,-0.8258384,11.42147,7.6705875
-1.0070133,-4.521005,2.6425219,9.080934,7.006879,-4.3635993,-2.3394573,-0.8205151,-1.000578,0.17919186,0.30910525,1.1346222,2.6972775,-0.7849332,-1.6585462,-1.0012531,0.9063046,-0.65689987,0.24636108,1.3932018,1.9212576,-1.257381,0.5635073,-0.023328625,-0.22064869,1.131582,-0.5626662,-1.9163333,-0.15263736,-0.57776767,0.40461227,0.89342695,0.57150674,-0.5767358,-0.56549025,-0.23603466,-0.24408032,0.30059344,0.058311276,0.13320188,0.48981088,0.065315604,-0.500785,0.61740094,-0.15286838,1.2497046,-0.02920402,-0.39360842,0.4124464,-0.22906664,-0.37530395,0.42510822,-0.45387945,12.974898,8.211311
-1.7355795,-3.4896333,2.8212726,8.497372,2.28805,-3.237402,-3.267295,-3.4121184,-0.56857735,1.8321654,-1.3712296,0.75145334,0.8593977,0.23742029,0.87006783,-3.67041,0.5866684,1.5910568,1.2619817,-1.3711885,0.28596687,-0.19919987,-0.46064427,-0.6549589,1.2489845,1.3625566,-0.45965564,0.6573785,0.47427294,0.84647185,-1.8618872,-1.2298236,-1.4489868,-1.243572,1.6585492,0.6491176,-0.4838551,-0.48136988,-0.68241084,-1.5375911,1.1989676,1.5064073,0.017084397,1.7330066,-0.79817146,0.30676982,-0.15054546,-0.09924972,-1.7878846,-0.37241247,-0.050756246,0.5597048,-1.4804859,12.097703,6.796595
-3.337376,-2.5104296,5.1578493,12.383091,-4.7368827,0.35108683,0.14315061,-1.2631747,1.9194762,-0.6754538,-1.2626973,-0.28898278,-1.0866835,-1.9571143,-0.59205717,-0.12888859,-1.7803181,0.9402404,0.17252776,0.34798545,0.028372873,-1.0521723,-0.082454205,1.7097952,-0.43518254,1.2488865,-1.6857344,0.042109884,0.33584616,-0.17458755,-0.5508427,-1.7723925,-0.3686412,0.5711936,-0.6357649,0.9841623,0.22082008,-0.42218322,0.15088524,0.4458709,-0.79149145,0.38677135,-0.06016467,0.645966,-0.89511174,-0.59697956,1.0048494,0.49309063,0.42218408,-0.7376508,-0.19583689,-0.74002844,-0.4311972,12.375194,1.0361172
-0.6346598,-4.309315,1.8073015,9.623278,7.789838,-6.2910695,-2.293454,1.5261372,0.704606,-0.8014659,-0.2419937,-2.4704416,1.8360887,-0.8626941,0.32111722,1.3366963,1.0527167,-2.289186,-0.74577844,0.7604976,0.08196653,0.88802046,-0.17264739,0.52023137,-1.5668269,-0.15704463,0.39285684,-0.39718908,-0.68102545,-1.1396133,1.316763,-0.07559127,0.6395794,0.43252775,-0.7304431,0.26499298,0.16968936,-0.6656999,-0.84780216,0.29016536,0.37996995,0.8232201,-0.42177778,0.15628003,-0.20176938,0.1266798,-0.38417453,-0.21877927,0.41336188,0.73174936,0.15287562,0.052818432,0.2451527,12.527274,8.381205
-0.49300286,-3.4789417,2.710208,9.1654,5.1830816,-3.7644725,3.7754586,-1.3597258,-2.852747,-0.5095626,3.252167,0.9344338,0.20719056,-1.1941254,0.8656959,-0.9610028,1.526034,0.6204403,0.91263884,-0.3365842,2.0247378,-0.9285924,-2.4430392,-1.8134513,0.520892,-0.03159869,-1.6632065,-1.1411567,-0.5893388,0.68374014,-0.34459612,-0.008214811,0.8146811,-0.1233951,-0.11959026,-1.3911798,-1.0239445,-0.2928478,0.070408076,-0.56267256,-0.107519224,-0.11886607,-0.2246605,-0.8149993,0.2365402,0.82712364,-0.09722297,0.42216572,-0.63004905,-0.9827351,0.6537751,-0.16819109,-1.1429225,11.2998295,7.863775
-2.4030929,-2.407052,3.869697,10.417782,-3.5929296,-0.58068454,-0.84938127,1.1047516,-1.9079932,-1.1104499,1.6573132,-0.7392771,-1.2393787,1.1232013,1.2816252,-0.916768,-0.3616521,-0.5695269,0.25684708,1.6447948,-0.022302,0.8097082,1.0760024,1.7775083,1.8015784,-0.73187536,-0.7295302,-0.49526685,0.70517623,0.224481,-1.032532,-0.5162479,-0.11727482,-0.25226462,-0.73718536,0.08942005,1.7173736,-1.3368822,0.5906115,-0.6703655,-1.361098,-0.7094243,-0.60344374,-0.37844023,-1.156642,0.18413803,-0.45412582,-0.6349594,1.1106395,-0.5865644,-0.45348072,1.555623,0.2655887,11.81772,4.635097
-2.869347,-2.5247495,4.5209465,11.288549,-6.038947,-1.9277574,-0.24683014,-1.3770562,2.3894727,-1.086137,-0.8835527,-0.86191344,-0.8359537,1.5289649,-0.3549471,0.56743234,-0.9885584,-1.2456723,0.21128596,0.7126497,1.5096971,2.2724528,-0.775236,-1.6056411,0.00028318042,-0.7462948,1.5996242,0.49629253,0.98321116,0.21084845,0.76126,1.8923055,0.7699292,-0.14751676,0.60415906,-0.51444,-0.36403346,0.50506103,-0.20596233,-0.06630175,0.46772406,0.51552993,-0.67666036,0.8881472,0.21280318,0.12528065,0.06856787,-0.4181915,0.2662069,0.42889094,0.04735251,0.5539268,-0.57281667,11.685536,2.7590125
-1.3609917,-4.406506,3.4234183,9.805254,3.990572,-3.2040594,2.2892907,-2.683844,-3.1691582,-1.304765,0.20148909,3.4838223,1.0669569,-2.0055623,-1.3040426,-1.3341479,0.43404764,1.2163974,1.2646209,2.1863763,2.3056507,-0.81026393,-0.48439744,0.23934782,0.035991285,1.60912,-0.56522524,-0.41896573,-0.64153457,-0.86192465,-0.013149343,-0.5718432,1.2910123,-0.16891366,-0.24036345,-0.3472869,-0.64694965,1.0455457,-0.19833094,0.1930729,0.29056564,-0.13056137,-1.4082534,0.79330885,-0.089097664,0.0721245,0.0815741,0.45871285,0.15821515,0.2450129,0.8228869,-0.29049516,0.5411805,12.333566,7.4410367
-1.1345279,-3.8445485,2.2151742,9.048776,5.5479655,-3.7556295,-2.9622715,-2.9932067,-1.3639495,0.11141607,-1.587669,1.205966,2.5918992,-0.76652306,-0.094804645,-1.1175338,0.7135207,0.1276962,0.4093381,-0.2085518,1.4067596,0.114524424,-0.17838147,-0.73836493,0.6434947,0.8534495,-1.6726934,-0.48862156,-0.064352185,0.11727479,-0.024524314,-0.59663105,-0.12514025,0.4113888,0.18078169,0.093035094,-0.8890501,0.6148205,-0.5154542,-0.21201387,1.6181482,0.12247597,-0.85239166,0.42512366,-1.0100085,-0.18947041,0.023869392,0.59952337,-0.391787,-0.27466917,1.4262214,-0.32756,0.7223565,12.003538,7.9800634
-1.0628693,-3.581351,2.1873395,8.602866,5.2142277,-5.002496,-2.9876502,-3.4099786,-1.7235854,-1.9513258,-4.050724,-0.9784946,1.9904699,-1.3052408,2.3574243,0.058577575,0.35942045,-0.9860921,-0.5121713,0.64817965,-0.44004488,1.5788075,-1.5308542,-1.150088,0.21464731,0.45590362,0.70062226,-0.3210536,-0.07259784,0.030213377,-0.27476135,-0.5001429,1.0886964,0.07827995,0.5767117,-1.1893619,0.611204,0.25943053,-0.37837207,0.70855945,2.2065363,-0.749737,-1.100532,0.7841582,-0.7784415,-0.029989615,-0.41032976,0.84217757,0.013557594,0.29294223,0.6174888,-0.65306026,-0.0063604093,11.793191,7.815784
-2.9217134,-3.0861912,4.2741494,10.752852,-1.2466834,-2.3701587,-0.43293908,2.209525,-2.8637505,0.7879368,0.3349958,-0.9645448,0.11392677,-0.037751023,-1.3649199,-2.1546302,-0.06822937,1.8119106,1.0567603,0.8922711,0.92503893,1.1108376,2.7023156,0.7652163,0.4284589,0.26732913,-0.8171665,-0.2669107,1.0365459,0.3032472,-0.80423385,0.94367725,0.7338393,-0.3832115,-1.7526009,0.80519134,-0.109033704,-0.76146424,-0.2615288,-0.7386791,-0.82081014,0.9548901,0.5030089,-0.18282913,-0.7845987,-1.4448429,0.15829183,0.6829931,-0.68720496,-0.17101575,0.70749456,-0.70604503,0.56020427,12.9470415,2.97462
-2.160419,-2.752167,3.7541099,9.346936,0.16990532,-2.004682,-0.604137,1.5843236,-1.253869,1.9526677,-1.0618143,-0.97133386,-0.35399956,-0.8781386,-1.618034,-1.7215264,0.8554334,2.0744298,1.0529034,-1.8329935,1.3417716,1.2980653,2.8109004,-1.3711325,-1.417818,-1.2163435,-0.04114112,0.35626367,1.5948706,0.2797926,-0.35906872,0.8712417,0.007865713,-0.13799293,-1.5811403,1.0356392,0.0818569,-1.5844834,-0.4746497,-0.25818652,-0.15875433,-0.11205545,1.1077504,0.20636839,-0.06891661,0.46172366,-0.8461111,-0.315152,-0.43154818,0.17346402,0.7251839,-0.10965539,-0.02202441,12.216581,4.7722554
-2.7957726,-2.7531698,4.641898,11.412858,-5.048661,-2.9147265,-0.29473642,-1.3110762,1.9615172,-0.97460103,0.40678442,-0.5284009,-1.4148754,3.137764,-1.0543809,1.1632782,-0.6966974,-0.977179,0.032519154,0.2659508,0.4160538,0.48151785,0.45258436,-1.4774615,0.10262554,-1.3524543,1.6608182,0.38845173,0.7554115,0.08763804,0.5322469,0.8784603,0.88666594,-0.010807781,0.40186483,-0.17674898,-0.65413624,0.46203527,-0.20795499,-0.38884148,0.409044,-0.26532456,0.23291565,-0.3396456,-0.10168954,0.033978246,0.3454028,0.65684086,0.063480906,0.8132134,-0.33978793,-0.29041094,0.89778674,12.134761,2.1568131
-1.001183,-3.6829517,3.0063994,9.096373,6.140436,-3.9981263,0.6298299,-2.710878,-1.9234434,-0.26820824,-0.857631,1.9784055,2.2431948,-1.8539021,-0.9620708,-1.7543803,0.5407358,0.56981754,1.5313609,1.7362238,2.417125,-0.21197118,-1.2596977,-0.28371495,0.19563426,0.9728479,-0.5270426,-1.1339391,-1.8242539,-1.1067799,-0.55111045,0.7465829,1.2124666,-0.44317725,0.12034403,0.7739505,0.07025672,1.1661522,-0.60978806,-1.4744835,0.17350842,0.17009896,-0.73154783,0.601441,-0.7544313,0.8428302,0.13172925,-0.25885603,0.23393352,0.0064796894,0.13707697,1.0278171,-0.81723064,11.855731,7.520711
-2.8945026,-3.16302,4.4474053,11.6045265,-3.4133203,-1.169134,-0.3052794,-0.4708811,0.20583512,-0.78350276,1.6945326,0.6598141,-0.8718183,-0.19588637,-0.7223356,-0.6681145,-1.3965145,-0.18028708,-0.21720232,0.94449615,-0.60748845,-1.5889175,0.99694246,1.8985958,1.1509521,0.51158863,-0.9136851,-0.097970225,-0.517719,0.2749225,0.6220292,0.09436334,0.37464926,-0.46817154,0.2456844,0.9791272,0.13770325,0.26295844,-0.2971095,-0.11319955,0.35740718,0.0759699,0.20951073,-0.13444608,-0.10705152,-0.29266205,-0.34613493,0.35679254,-0.26830778,-0.3258819,0.726067,-0.6612187,-0.42295957,13.061337,2.5237648
-2.547756,-2.3575149,4.5734916,10.280539,-4.407231,-1.8013203,-0.71352565,-0.18659218,-0.99998915,-0.40177503,2.211685,-1.2296973,-2.5690541,2.7107146,1.2620531,0.25122404,0.095466115,-1.5770391,-0.8696487,1.8360808,-0.90614176,-0.1077525,1.696985,1.5535272,1.0798509,-1.0538815,0.578267,0.7282923,-0.80312985,-0.021712625,0.53080094,-0.3119304,0.14835662,-0.09052987,-0.24132255,-0.9661173,-0.41950074,0.32100806,0.22776474,-0.9236571,-0.28432298,-0.12539685,1.2308301,-0.6738147,-0.2587494,0.80437917,0.16892505,-1.2729809,-0.025524206,0.5751821,0.7931912,-0.25109223,-0.11018733,11.384637,3.1581106
-2.9092755,-2.6987255,4.3978324,10.864717,-4.6028333,-0.95286864,-1.0255814,0.029849285,-1.8215163,-0.7675632,0.7657989,-0.712042,-1.8240894,1.3725978,1.0647913,-0.24325679,0.49087104,-1.6817343,0.37962312,1.4740312,0.15254071,1.3357888,0.5201298,0.789388,0.21205087,-1.0540512,0.6246372,-0.14868167,-1.6930885,0.51636165,0.8620471,-0.07924728,-0.3325889,-0.218408,0.43380058,-0.861119,0.6233449,-0.30194095,-0.43398112,-0.17301118,0.21679282,-0.7908431,-0.044992846,-1.087525,0.01476305,1.0433872,-0.27408844,0.15089956,-0.52966243,0.6569911,-0.28415838,-0.2785592,-0.22489093,12.03448,2.8958118
-2.45428,-2.8101957,4.312637,11.223746,-3.1317172,-0.8213646,-0.691554,-1.3246835,-1.3697934,-1.0191634,1.5351596,0.44766718,-1.6574599,0.8321959,0.009750783,-0.5133996,0.13744228,-1.4007293,1.3509713,1.3067036,-0.14535166,0.3839923,1.4889393,1.3500009,1.0516983,-0.55207694,-0.4757217,-0.3035698,-1.6949301,0.32642606,0.6078187,0.25767642,-0.54458314,0.8381857,-0.42243147,-0.16705637,0.09732587,-0.039714213,-0.18659602,-0.058223367,-0.91599756,1.6215216,0.74381554,0.090001106,0.116143614,0.36584073,0.4421296,0.2973482,0.2646147,-1.02164,2.0803383e-05,-0.00689169,-1.018871,12.180702,3.5960236
-2.906734,-3.0701165,4.529156,11.741951,-3.6201782,-0.44212744,-0.6766695,-1.5520093,0.2125169,-0.9792291,0.16885953,-1.0593187,-1.7619082,-0.25377962,1.2776396,-0.48263693,-0.7623235,0.009107852,0.72320557,0.08276809,-1.2324568,0.062807515,-1.0690156,1.1384014,1.1040235,0.30060443,0.07393595,0.091831036,-0.64151055,-0.9092914,-0.21465978,-0.231997,0.12897266,-0.7346246,-0.7556371,-0.5930321,-1.1345649,0.038291715,-0.015967336,-0.6713255,-0.2936905,0.5409384,0.20753635,0.7461238,0.32941383,0.13697745,-0.6260112,-0.1542994,0.65096956,-1.0075128,1.426765,0.3839362,-0.033718847,12.965327,2.3511798
-2.730338,-3.5514612,3.7656918,10.294892,-0.807475,-1.5954487,-1.7427058,0.5971025,-4.444154,0.6612495,2.188855,1.03035,-0.22689448,-0.51958656,-0.48538527,-1.260488,0.25135386,-1.3483297,0.22322947,1.2291152,0.3709593,-0.24288708,1.9683499,-1.036822,0.7603354,0.03140017,-1.6189384,0.9169453,-0.2754529,1.1492953,-0.8191695,1.6807092,-0.51544774,-1.6307049,0.07962922,1.5099705,1.1394869,-1.0399263,0.69691294,-0.18752553,1.2342302,-1.3338012,-0.2005349,-0.5414123,0.51017517,-0.20716584,1.3729515,-0.15454087,-0.040788017,-0.2572618,0.119986504,0.39137545,0.57377034,13.096663,3.7773707
