	scvi_1	scvi_2	scvi_3	scvi_4	scvi_5	scvi_6	scvi_7	scvi_8	scvi_9	scvi_10
SRR6539813	-0.017038286	0.8910831	-0.019609809	0.34230363	-0.8325105	-0.26871645	-0.7810804	-0.11639184	-1.7471497	1.1300893
SRR6539814	0.3953324	1.55412	0.07337952	-1.2130263	-0.326998	0.30521417	-0.30513686	0.24959153	0.036283076	0.8454138
SRR6539815	0.6222013	-0.042735793	-0.6400218	-0.8996659	-0.06187284	-0.4828553	-0.30594736	-0.7815134	-0.8752296	0.40258127
SRR6539817	-0.48423606	0.79014933	-1.5097122	0.82849777	-1.7511575	-0.2691761	1.8779905	-0.24839121	-0.4353806	0.46447104
SRR6539819	-1.5871952	-1.8270417	1.013432	0.4653349	-0.66002566	-1.2166734	0.124128714	-0.8221759	0.18722421	-0.12891515
SRR6539820	0.46885294	-0.6221206	-0.038871944	-1.4916778	-0.27483806	0.18820786	0.3604831	0.4212888	-0.28697383	0.59858745
SRR6539821	0.36715287	1.5608928	-0.37961733	0.35929072	1.218332	0.010152161	-1.4789588	-1.0718458	-1.3305125	1.7910098
SRR6539822	0.9090617	-0.08855822	-0.15499938	-0.8753813	0.2529719	-0.07273173	-0.34249532	0.082796395	-0.7006388	-0.010053854
SRR6539823	0.4402795	0.26574874	-0.12634838	-1.382062	-0.22683924	1.2224829	-0.3562705	0.22253287	-0.41039008	0.80389476
SRR6539824	0.9182898	-0.37925395	-0.4326012	-1.0590246	1.4507163	-0.68284947	0.24011311	0.21154958	0.47803563	-0.18677597
SRR6539825	0.91051954	0.011622295	-0.7315824	-1.3044453	-0.056289613	0.057598293	-1.177654	0.6515034	0.50355357	0.80557793
SRR6539826	0.42934534	0.2845643	-0.87463975	-1.1707138	0.93313646	0.48925394	0.62189084	-0.117347896	-0.54045403	-0.27603257
SRR6539828	-1.0182922	0.22972637	-0.12741739	0.79527104	-0.70182896	-0.8129961	-0.9850728	-0.3365093	-2.0725303	0.7652812
SRR6539831	0.19964695	0.6812905	-0.3246252	-1.5566506	-1.0506595	0.39740247	-0.6996232	0.31520802	0.583841	0.6547071
SRR6539832	-1.8040934	-0.8050996	-1.8170624	0.46167767	1.0715595	-0.28681716	0.7302514	1.5706356	1.3862784	-0.38965482
SRR6539833	-0.8734811	0.09450969	-1.2411232	0.94427717	0.12997335	-0.0017666817	0.32164577	1.6913061	0.33699948	-0.6628353
SRR6539834	0.0077176094	0.4165579	-0.76577115	-1.0623825	0.12353486	-0.6325965	-0.5200735	0.75112283	-0.4867128	-0.50234205
SRR6539835	-1.9721723	-0.53035325	-1.9712133	0.59191847	0.38784254	0.11281383	0.5852312	1.4879429	1.7806091	-0.74250436
SRR6539836	0.3251269	-0.24580345	-1.1604121	-1.0810975	-0.21995568	-1.9457092	-0.56210953	-0.7165666	1.1533339	-1.7325308
SRR6539837	0.10326257	-0.7293128	-0.78076315	-1.0713092	0.9130647	0.05779904	-0.7188824	-0.64188474	-0.6843388	-0.7086109
SRR6539838	-1.2536798	-0.50304115	-2.4211078	0.7590854	0.42296898	-0.20473436	0.45783293	1.4536307	1.3045523	-0.5929953
SRR6539839	-1.5790398	-0.7507842	-1.7830124	0.61491287	0.6498785	-0.35644227	0.77258474	1.7888402	1.1716101	-0.30476707
SRR6539841	-2.2866044	-0.9988322	-2.2499323	0.7668339	0.37810898	-0.5420738	0.35830456	1.3650045	1.7880404	-0.717852
SRR6539842	0.753315	0.38436764	-0.5164721	-0.99217534	0.11517453	-0.14339471	-0.23649728	1.0877572	-0.21701175	-0.77701926
SRR6539843	-0.16298443	-0.9784477	-0.7842517	-1.2790637	0.46761322	-0.18306318	-0.9347411	-0.9671373	-0.8558049	-0.13651353
SRR6539844	-1.8574674	-0.474599	-1.7015982	0.72085154	0.9897057	0.0662843	0.3703973	1.9906223	1.2259552	-0.9612271
SRR6539845	-0.7693344	-1.1697452	-2.4812796	1.3551732	-0.39516556	-1.6001093	0.73854566	0.17062229	0.8194601	-0.27913916
SRR6539846	-2.2825341	-0.41668636	-2.464237	0.89241064	1.387717	-0.4603134	0.6869557	1.116175	1.0440822	-0.45648485
SRR6539847	-2.0980496	-1.144952	-2.0198917	0.6226481	1.1473303	-0.3595172	0.64315194	1.301553	1.3689053	-0.4385007
SRR6539848	-1.2544265	-0.8689035	-1.2853867	-1.2318664	0.4127437	-0.4341398	-0.91448647	0.0028663278	-0.5896772	-1.6328589
SRR6539849	-1.8777292	-0.44757864	-2.3509498	0.9144652	1.2113471	-0.72299266	0.6713578	0.70168877	1.2808454	-0.52163434
SRR6539850	-2.0188289	-0.6105215	-2.1200058	0.6641253	0.4454887	-0.142999	0.9021147	1.0745122	1.5735781	-0.18613683
SRR6539852	0.8989164	0.34149724	-0.4889555	-0.8558084	-0.5336721	0.1298806	-0.9120744	0.0021784902	-0.14459252	-1.0627152
SRR6539853	-2.2144392	-0.47154856	-2.4921088	0.5486249	-0.069166064	-0.10889396	0.59874094	0.96952677	1.6605971	-0.3822834
SRR6539854	-1.8806779	-0.5485227	-1.9144857	0.5709835	0.9704578	0.042888522	0.47804224	1.3109839	1.1492705	-0.5238829
SRR6539855	-2.103267	-0.60615855	-2.3223715	0.99048436	0.19106942	-0.14827669	0.86372274	0.82530475	1.6232145	-0.47246665
SRR6539856	0.19196427	0.17076603	-1.7580326	-0.78487545	-0.8206304	-1.8439507	0.024787098	-0.74489063	1.142278	-1.783382
SRR6539857	-2.3824916	-0.7976507	-1.9395213	0.5061959	1.0312713	-0.2726416	0.6006906	1.4167377	1.3738949	-0.18744965
SRR6539858	-2.1612215	-0.866358	-2.4163208	1.1402782	0.13645619	-0.32289383	0.46006817	0.72189975	1.9359143	-0.99922943
SRR6539859	-1.5829067	-0.99928594	-1.9823527	0.9773065	0.05846429	-0.2044481	0.6616572	1.1792371	1.9048038	-0.48359847
SRR6539860	-1.9363909	-0.6809982	-2.2214093	0.9167738	1.0004733	-0.6621536	0.5595362	1.0508566	1.180785	-0.7593601
SRR6539861	0.11169654	-0.03551352	-1.0140617	-0.72983193	-0.670883	-1.7007029	-0.22730795	-0.6144586	1.0348847	-1.8661178
SRR6539863	-2.2583418	-0.8996346	-1.9044142	0.33710873	0.01941514	-0.36993968	0.74733055	1.1991907	1.6871228	-0.4277256
SRR6539864	-1.4462864	-0.81731844	-1.6922574	0.6178843	0.47368383	-0.30752224	0.62036806	1.4511707	1.2667062	-0.52997655
SRR6539865	-1.7429934	-0.56951386	-1.8552377	0.47669876	0.77187526	0.062547624	0.62016803	1.3477614	1.3418913	-0.39741093
SRR6539866	-1.9086866	-0.8300797	-2.2847247	0.39622855	0.31047237	-0.12690192	0.5342715	1.215528	1.5902061	-0.15044324
SRR6539867	-0.34586132	-1.0730127	-0.8140619	-1.2746503	-0.46282843	-0.29159802	-0.52213925	-0.3304054	-0.86044157	-0.29244518
SRR6539868	-1.0502603	0.27889007	-0.23354542	0.5970653	-0.72292185	-0.53732735	-0.4535786	-0.93606013	-1.9208269	0.40027434
SRR6539869	-2.1673222	-0.8162177	-2.335091	0.6393744	0.34844887	0.023784101	0.6640742	0.958227	1.4029486	-0.19226058
SRR6539870	0.047239423	-0.66462505	-0.4211111	-0.96716166	0.751202	0.0007047057	-1.03053	0.0924899	0.012602687	-1.2459315
SRR6539871	-1.4841189	-0.5501025	-1.847887	0.7453898	1.2226517	-0.6780584	1.0467908	1.209196	0.96954995	-0.86104894
SRR6539872	-0.01355648	-0.61943567	-0.68242776	-0.887655	-0.23317048	-0.50001806	-0.18900332	-0.30318183	-0.37239248	-0.8612772
SRR6539874	-2.121642	-0.4412169	-1.8743796	0.2814486	0.9402878	0.07588196	0.5491656	1.2249577	1.3327038	0.28113848
SRR6539875	0.41888875	-0.9441607	-1.0127316	-0.90367746	1.4377832	0.11169261	-1.4037075	-0.15860194	-0.21017683	-0.67155194
SRR6539876	0.9516542	0.44200754	-0.6372943	-0.95430315	0.6279465	-0.24481285	-0.46216047	0.21025681	0.24169785	-0.3287124
SRR6539877	-0.49404973	-0.741801	-2.2496152	1.3219877	0.2464307	-0.95410585	0.51288617	1.0082426	1.0682883	-0.3863719
SRR6539878	-1.4363759	-0.66306275	-2.4541392	0.7609931	0.12907654	-0.035161555	0.6563073	1.2421024	1.8899677	-0.63528216
SRR6539879	-1.3024988	-0.30179074	-2.4860787	0.9085338	0.059491932	0.13050067	0.7694426	0.8375707	1.7483547	-0.5051051
SRR6539880	-0.7366708	0.062134847	0.11790502	0.54690063	-0.5550274	-0.3353331	-0.13937372	-0.26486176	-1.9086871	0.03751532
SRR6539881	-1.9597659	-0.85170245	-2.2636228	0.67977405	0.09012115	-0.18983853	0.580437	1.1461703	1.8271127	-0.3441053
SRR6539882	-0.088078976	-0.70366424	-1.0348358	-1.1466638	0.034587383	-0.11465496	-0.59461325	-0.4803092	-0.6135998	-0.7733668
SRR6539883	-2.2008252	-0.61970663	-2.5247583	0.5895728	0.28445947	-0.3663016	0.5819568	0.8472823	1.7446084	-0.5652524
SRR6539885	-0.08068395	-0.79443216	-1.067121	-1.0640693	0.9603374	0.27199674	-0.43065876	-0.172414	-0.33419633	-0.7015897
SRR6539886	2.170923	0.2710888	-0.84736633	0.6019422	-1.114116	-1.0140326	1.9985659	-1.474519	0.7628518	-1.0222436
SRR6539887	-1.4103634	-0.68181115	-2.1687384	0.8766583	0.11253524	-0.3347765	0.54257715	1.1264172	1.9677434	-0.6954417
SRR6539888	0.6357659	0.6703197	-0.26727146	-0.8337133	0.35475385	-0.28827703	-0.7171661	-0.7088856	-0.05439967	-1.105319
SRR6539889	1.1438305	0.16351521	0.0007355213	-0.86616534	0.61492217	0.100326896	-0.41112703	0.0045641065	0.38487023	-0.9187026
SRR6539890	-2.4681358	-0.5207231	-2.008129	0.8797697	0.96086335	-0.42393166	0.5682701	0.79945934	1.0953174	-0.48864686
SRR6539891	-1.9817381	-0.8691232	-1.9113255	0.33328998	0.8818872	-0.18721068	0.6037775	1.3816825	1.2859099	-0.19341013
SRR6539892	0.08292091	-0.3766163	-1.1444782	-0.8367944	1.1186675	0.026916742	-1.2728565	-0.7350051	-0.7130573	-0.5311924
SRR6539893	-1.5743561	-0.44695598	-2.1395104	0.52995265	0.46555603	0.25079274	0.78221864	0.71318984	2.0299258	0.38046503
SRR6539894	0.5127875	-0.15511632	-0.8368362	-1.0927022	-0.25186825	-0.90861005	0.3385189	-0.077531636	-0.019869924	-0.6885144
SRR6539896	1.3632967	0.338723	-0.3322817	-0.735109	0.69815135	-0.09721422	-0.4407242	-0.12881821	-0.3373183	-0.5078565
SRR6539897	0.59049684	-0.32773516	-0.10410857	-0.9202341	1.1397036	0.693952	-0.49290544	-0.7876834	-0.61420655	-0.5727229
SRR6539898	0.5212028	0.0054219365	-1.7942274	-0.774581	-0.4274479	-1.6517844	0.25297332	-0.5881259	1.1344633	-1.6083299
SRR6539899	1.883836	-0.06456931	-1.3164784	0.28883064	-1.3576777	-1.4165688	1.4342768	-1.3633666	0.16891462	-0.87207234
SRR6539900	0.35152513	0.5745592	-0.39848042	-0.68247664	1.6620541	1.2539475	-1.1396906	-0.6658694	-0.47824806	-1.3182253
SRR6539901	-1.4230001	-0.06056443	-1.9617081	0.9401665	0.14570802	-0.18063173	0.5261634	1.2602348	1.5870516	-0.48206192
SRR6539902	1.0489578	0.36719525	-0.07652807	-0.7086684	0.27657497	-0.07998186	-0.46179754	0.08974242	0.3941167	-0.6661842
SRR6539903	-1.8433237	-0.4501372	-1.9521055	0.6637411	0.27792293	0.097028494	0.4930309	1.52386	1.8489826	-0.15950769
SRR6539904	-0.25815886	-0.83605945	-1.1178637	-1.1558504	0.42297173	-0.13042587	-0.895729	-1.0166421	-0.5166174	-0.32616848
SRR6539905	-1.7263722	-0.8942764	-1.7347364	0.74210227	0.27026558	-0.21385935	0.76529133	1.2119669	1.5758808	-0.10927193
SRR6539906	0.41115686	1.293851	0.48708925	1.067427	-0.3402385	0.15936166	-1.3401008	1.4235121	-1.0542865	0.33364367
SRR6539909	0.5985352	-0.13409379	-0.7603514	-0.82922006	1.6819861	-0.80619174	-0.56824046	0.4458459	-0.15182114	-0.78844523
SRR6539910	0.44352755	-1.4760875	0.8302959	-0.19553018	-0.8619151	0.4811594	-0.29593885	1.1498351	-0.051197767	0.73293185
SRR6539911	0.44766593	-1.5107273	0.8433146	-0.16646636	-0.79297096	0.4793225	-0.29719073	1.1548818	-0.10259229	0.71401745
SRR6539912	0.14963138	-0.016585678	0.620915	0.33431494	-0.12821287	-0.10001665	-1.7240949	-0.19208091	-2.3044672	0.7974788
SRR6539913	0.20604643	0.029468939	0.62536156	0.32959175	-0.1622631	-0.05827993	-1.7426932	-0.22462004	-2.2824218	0.7949272
SRR6539914	-0.10516083	-0.11654365	0.117747545	-1.1636269	0.98116744	-0.96607774	0.6873734	-0.018765986	-0.13725549	-1.0606958
SRR6539915	-0.11121237	-0.109675765	0.09266299	-1.1580453	1.0452528	-1.0337017	0.74703145	-0.0064471364	-0.16934949	-1.088553
SRR6539916	0.20106795	0.59952176	0.038553715	-1.4057542	-0.19790447	-0.3044583	-0.48429066	0.48727748	-0.14772314	0.7468226
SRR6539917	0.14772081	0.632165	0.013213515	-1.4137098	-0.21133733	-0.40541172	-0.49754578	0.5055646	-0.1410495	0.6989734
SRR6539918	0.9743548	0.21413368	-1.0477122	-1.0925033	-1.087332	-0.68966514	0.45104355	0.07061964	0.8753701	-0.9530226
SRR6539920	0.9977853	0.1920023	-1.0323942	-1.0972369	-1.0442839	-0.65889674	0.5026624	0.0224244	0.8928202	-0.9453274
SRR6539921	-0.51838094	-0.71030974	1.6740985	0.29233336	0.83071125	-1.3558376	0.70211995	0.67359793	0.21889383	-0.02458644
SRR6539922	-0.5475871	-0.6949433	1.6341058	0.28573406	0.7787198	-1.3324509	0.6783093	0.6642655	0.2616437	0.03337793
SRR6539923	-0.3050198	-1.6153525	1.013878	-0.47481656	-0.054086447	0.7104346	-0.65305907	1.4950609	0.6098823	0.14974932
SRR6539924	-0.26426595	-1.6234926	1.0044023	-0.48596877	-0.06180978	0.74879044	-0.6010136	1.4668593	0.53271466	0.18690194
SRR6539925	0.44415966	0.6529584	-1.468905	1.6764892	-1.8408921	2.7236907	2.2153046	-0.84496397	-0.38403368	0.31739265
SRR6539926	0.42630276	0.67060125	-1.47332	1.6341316	-1.8110722	2.7310293	2.2100837	-0.8529393	-0.3756219	0.32277757
SRR6539927	0.671173	-0.7448404	1.327282	0.060803294	-0.18947408	-0.52693033	1.4420228	0.841584	-0.38296473	0.6129463
SRR6539928	0.6525678	-0.7578465	1.3290933	0.06738883	-0.16981408	-0.4702476	1.4238505	0.8443733	-0.36090344	0.6061063
SRR6539929	1.3132753	-0.36026973	-0.05436641	-1.2488172	0.5588851	1.4144418	0.58168876	-1.0086794	-0.3387819	0.33465022
SRR6539931	1.3354895	-0.37682873	-0.03753537	-1.2166886	0.52653325	1.3424733	0.5595978	-0.9377323	-0.36024815	0.3132916
SRR6539932	0.6001726	1.4002141	0.26269925	0.8200425	1.4235055	-0.5141239	-0.42709666	1.0396527	-1.7145429	0.032880105
SRR6539933	0.6060603	1.3643974	0.31906223	0.8419584	1.4471631	-0.47670507	-0.38256508	0.995754	-1.7037427	0.0028157309
SRR6539934	1.1638901	1.0213696	0.35734707	-0.83800864	0.37035394	-0.7823354	0.818302	0.7016165	0.4140634	-0.7912313
SRR6539935	1.184106	1.0060297	0.35035598	-0.8374694	0.2973423	-0.83047116	0.8366773	0.61949617	0.41660398	-0.767256
SRR6539936	0.76422966	-0.39920485	-0.23920298	-1.380596	-0.07003826	0.38040322	0.9002834	0.67295396	-0.68948567	0.4829452
SRR6539937	0.7173296	-0.39116654	-0.2738738	-1.3999166	-0.03463447	0.38502687	0.91026	0.62008274	-0.6699827	0.4534483
SRR6539938	1.5322552	-2.203833	-2.0843751	1.7053081	-0.076818705	-1.4972262	1.300242	0.40723515	-0.29996783	0.5314405
SRR6539939	1.5340126	-2.1752381	-2.0098257	1.6704861	-0.12056416	-1.4643686	1.3066802	0.40217572	-0.24753988	0.5047669
SRR6539940	0.8227657	-1.1603566	1.0285406	-0.05382943	-0.3679643	0.4422769	1.4563892	0.5203331	-0.01612693	0.76232874
SRR6539942	0.8262718	-1.1359615	1.0542767	-0.07927847	-0.33954468	0.41209263	1.447151	0.5208552	-0.0072064996	0.7337774
SRR6539943	-0.40227526	0.6489447	-0.15650463	0.75932693	0.12923509	-1.049454	3.2753043	-0.496844	-0.47972316	0.15633525
SRR6539944	-0.3714949	0.6064927	-0.1411308	0.7163273	0.0900929	-0.99371684	3.2011235	-0.44891065	-0.4873149	0.13975853
SRR6539945	-0.17643762	0.1096507	-0.98438334	0.64959013	-0.75651395	-0.29539663	2.5758662	0.06129569	-0.68723106	0.31218988
SRR6539946	-0.2171635	0.10615015	-0.92626333	0.6375457	-0.7976997	-0.25716195	2.6024456	0.02840805	-0.61729336	0.34438258
SRR6539949	0.73076034	0.35087505	0.32015938	-0.9253724	0.8734876	-0.526721	0.7533738	0.3700676	-0.02342397	-0.51087004
SRR6539950	0.6473181	0.36372125	0.2883067	-0.93060845	0.8775376	-0.55402035	0.7530661	0.5363617	0.050806046	-0.51672864
SRR6539951	0.5337228	-0.03972119	-0.111626804	-0.95812535	0.20792156	-0.17645389	0.78559715	-0.13550085	-1.1265148	0.063067004
SRR6539953	0.6081722	0.010022551	-0.10877311	-0.9432573	0.16195798	-0.09716296	0.6852786	-0.2002787	-1.1522077	0.078568205
SRR6539956	0.31780124	-1.0377612	-0.2205885	-0.9276628	1.068086	-0.28230336	0.45104384	-1.5199292	-0.52282244	-1.1919361
SRR6539957	0.25625122	-0.9551298	-0.24909669	-0.9469748	1.0615666	-0.24194452	0.40509403	-1.6041601	-0.48291957	-1.1428353
SRR6539958	0.5065619	-0.3794235	1.9879323	1.647462	0.6981151	-2.2602613	-0.065431595	-2.8169675	0.6330008	-0.6635735
SRR6539959	0.5751317	-0.39583176	1.922239	1.5646483	0.6323199	-2.2846355	-0.023923993	-2.6431859	0.57879025	-0.6334318
SRR6539965	0.48795182	1.4463176	0.4144814	0.57174087	0.89209616	0.79945594	-0.656408	0.014775157	-1.5668864	0.050091926
SRR6539966	0.5274087	1.4968652	0.3563166	0.53561604	0.81621253	0.7678992	-0.7146949	0.09831709	-1.5247524	0.08041865
SRR6539967	0.32273865	-0.19915122	1.5388504	3.1636047	0.6025623	0.4120301	0.7678856	-3.8092053	-0.16636342	-0.83018893
SRR6539968	0.33478263	-0.18839337	1.5562007	3.1321592	0.6015681	0.41223544	0.72986573	-3.7310932	-0.16746312	-0.7884968
SRR6539969	0.8630291	-0.75565857	0.58960104	1.007826	-1.3766196	-1.6677134	-1.1197453	-0.86118394	0.8760409	-1.1472539
SRR6539970	0.8900597	-0.77572906	0.59523654	0.9189737	-1.3631172	-1.5914676	-1.1074002	-0.773472	0.8138948	-1.10769
SRR6539971	-0.64823586	-1.4546965	1.3320779	0.052630126	-0.07096547	1.022193	-0.67913705	0.48818085	0.62965375	0.65662754
SRR6539972	-0.6415797	-1.4153508	1.3397511	0.037198365	-0.09872717	0.98593146	-0.6872328	0.45788985	0.65582293	0.59456813
SRR6539976	1.0041428	-0.0037859827	0.4652678	-1.1029269	0.27554935	0.14294511	0.15253747	-0.5333337	0.0053041577	0.2683177
SRR6539977	1.0772438	-0.04565023	0.4286704	-1.1179619	0.17262018	0.14371878	0.040084347	-0.53516346	0.009153426	0.26775068
SRR6539978	-0.28491884	0.6792798	0.19304216	0.7742971	0.28634197	-0.60752106	0.47043705	-0.6995196	-1.4391265	1.3511696
SRR6539979	-0.30252713	0.63623756	0.20379752	0.7481792	0.30726838	-0.67946756	0.5416129	-0.7535307	-1.4652755	1.2653608
SRR6539984	0.15552408	-0.0812545	-0.18794137	-1.3387847	0.63714886	-0.14084607	0.4853507	-1.0227013	-0.30456024	-0.39056408
SRR6539986	0.11090374	0.020636916	-0.20041698	-1.3189428	0.6681979	-0.15622395	0.48064125	-0.85534424	-0.3852256	-0.3614655
SRR6539987	1.4136555	-0.72129273	-0.27441323	-0.93783593	0.84361255	0.43672293	0.41918874	-0.67758507	-0.019131541	-0.417467
SRR6539988	1.2927604	-0.5944005	-0.30756176	-0.9791961	0.8377098	0.5408098	0.40351996	-0.53327626	-0.08313805	-0.37791014
SRR6539989	0.06444073	-0.89057857	1.2523875	0.1459328	-0.3893599	-0.5522371	-0.43216795	0.74024785	-0.09537369	0.07608146
SRR6539990	-0.03514093	-0.83418447	1.254375	0.14387256	-0.43625125	-0.46033037	-0.4437881	0.79019064	-0.064074814	0.039982572
SRR6539998	1.3308146	-0.83207786	1.2267976	0.32212746	-1.1915342	1.2973361	-0.46991247	0.21385676	-0.27393323	1.020088
SRR6539999	1.3507316	-0.8759332	1.2239707	0.30467856	-1.1940585	1.2682941	-0.44437516	0.19284171	-0.3089308	1.0248919
SRR6540000	0.6101445	-0.16039602	-0.73913443	-1.1164438	-0.38633236	-1.479698	0.28821546	0.12281716	0.9240497	-0.8737256
SRR6540001	0.6164502	-0.23462856	-0.7564043	-1.0968294	-0.34605926	-1.4904325	0.32705277	0.038105607	0.89360756	-0.900519
SRR6540002	0.73000884	0.17872083	0.05161929	-1.1451409	0.045832574	0.10494453	-0.01752001	-1.1139221	0.11479443	-0.71674025
SRR6540003	0.7966523	0.1127868	0.039497793	-1.1199784	0.10991037	-0.053145826	0.027363017	-1.1088791	0.102101386	-0.76076865
SRR6540004	-0.08178264	1.1537734	-0.50285304	0.57833445	-0.97848725	-1.5190487	1.3606274	-0.2009421	-0.61896515	0.38071007
SRR6540005	-0.21582735	1.1352884	-0.5223124	0.6219107	-1.0344673	-1.4939235	1.3454058	-0.32551712	-0.6010369	0.32915992
SRR6540006	-1.8878024	-2.1189718	1.1130435	0.28280795	-0.35889405	-1.7294168	0.24678135	-1.460556	0.084240496	-0.0039500147
SRR6540008	-1.794101	-2.0757508	1.1082177	0.24745357	-0.39567024	-1.665597	0.21928543	-1.3720624	0.05377066	-0.012022361
SRR6540011	1.1269062	0.50445116	-0.035152674	-0.7587841	0.8665626	0.39992154	1.1862755	-0.08663279	0.063563585	-0.89022654
SRR6540012	1.0207556	0.42875433	-0.030447125	-0.8241317	0.729069	0.4710757	1.0775857	-0.0936169	-0.007558167	-0.86371875
SRR6540013	-0.020554602	-0.025860533	-0.004505515	-1.3655807	0.12954175	-0.3371685	1.2125602	-0.3284201	-0.059018195	-0.35429263
SRR6540014	-0.043050528	-0.13591087	0.027368963	-1.3695145	0.13395774	-0.22976154	1.164648	-0.5454573	0.025217474	-0.38989216
SRR6540015	0.5325476	-1.9503022	0.9481524	0.092360556	0.11271143	0.9093775	0.6404409	0.3528641	0.85548764	-0.23985271
SRR6540016	0.59138036	-1.8474563	0.93365526	0.015144706	0.038346767	0.7928682	0.682849	0.3959189	0.77265817	-0.16146517
SRR6540017	-0.3882993	1.0262227	-0.16796643	0.13016224	0.29821372	0.9528224	-0.34140176	0.07402986	-1.9545681	-0.4042639
SRR6540020	-0.45691627	1.0766767	-0.09064031	0.18106902	0.32534385	0.87687737	-0.24102017	0.077317774	-1.9188604	-0.43795246
SRR6540021	-0.14548916	0.65529495	0.1696598	1.016278	-0.77677685	0.012050688	-0.15335372	-1.525886	-1.6917692	0.027490333
SRR6540022	-0.19365633	0.67474854	0.10828078	0.96989286	-0.79649466	0.18358463	-0.13056058	-1.6448066	-1.7330983	-0.07689886
SRR6540023	0.74404776	-0.39676332	-0.022270381	-1.0423641	-0.40332347	-0.54394937	0.053547755	0.35128063	0.0038819313	-0.8092072
SRR6540024	0.7655213	-0.41117787	0.05385554	-1.024815	-0.36413705	-0.55480146	0.12278116	0.34034574	-0.05427742	-0.7291428
SRR6540025	-0.39445895	0.6464576	0.51193506	-0.07265556	-0.05477166	-0.9924859	-0.6661973	0.15783119	-1.5841761	0.97528374
SRR6540026	-0.358266	0.665498	0.46850312	-0.079570115	-0.11286253	-0.940399	-0.69535017	0.18706894	-1.5757809	0.989817
SRR6540027	0.8064389	-1.1539345	0.18730456	0.7319019	-0.6422399	-1.657814	-1.2326655	-0.2504756	0.30332989	-0.94502664
SRR6540028	0.82225394	-1.1455228	0.18846568	0.710878	-0.6681608	-1.5835478	-1.232712	-0.20320219	0.30121988	-0.9919567
SRR6540029	0.69815505	0.1594933	0.16464984	-1.2477067	-0.15066814	-0.67724824	0.24995461	0.4911411	0.24551374	0.45951533
SRR6540031	0.77410525	0.1945464	0.20107344	-1.212441	-0.14205515	-0.6252561	0.19066104	0.4156863	0.27253276	0.39317137
SRR6540032	-0.22697765	0.6450316	0.2520101	-1.2460325	0.5782269	0.056520343	-0.3420906	0.582147	0.5239783	-0.48970723
SRR6540033	-0.13709182	0.61508304	0.23562992	-1.192919	0.57963216	0.10163152	-0.32280427	0.5999065	0.49917775	-0.5216131
SRR6540036	0.2229498	0.7947393	-0.015978575	-1.1587195	0.7835212	0.52882355	-0.036177397	-0.28410286	-0.19431323	0.14504695
SRR6540037	0.21558082	0.8086621	-0.05147904	-1.1791474	0.7367815	0.5987789	0.037066773	-0.46806246	-0.24910027	0.12364792
SRR6540038	0.9883967	0.49649942	-0.052558422	-0.8418887	0.25965834	-0.4948995	0.48704594	0.35784513	-0.70176876	-0.13088502
SRR6540039	0.9377177	0.49877685	-0.11140555	-0.8783329	0.2924003	-0.4720519	0.41717687	0.42950952	-0.6478114	-0.13785751
SRR6540040	-1.1913395	-1.3628702	1.2650378	0.16565895	0.15467483	0.47939438	0.28782645	-0.18335444	-0.08361244	0.7858583
SRR6540042	-1.1936684	-1.3187591	1.2825525	0.2088641	0.15453506	0.66589636	0.2045498	-0.23300439	0.06575328	0.7506117
SRR6540047	1.4674883	-0.26843444	0.45886943	-1.0175208	-0.045633078	0.17010826	0.09235734	-0.46395785	-0.09971887	-0.48832297
SRR6540048	1.4765356	-0.32879657	0.361484	-0.9672047	-0.03153366	0.0361889	0.043285176	-0.30175775	-0.07828671	-0.5941245
SRR6540049	-0.80172735	0.46681082	0.021929204	1.317968	-1.2159688	0.8737294	-0.6088391	-3.603254	-1.1610537	0.6027099
SRR6540050	-0.74363023	0.4188938	0.04434395	1.3449694	-1.2450097	0.75754446	-0.6132379	-3.479882	-1.0756674	0.57862025
SRR6540054	-0.41237885	1.0730392	-0.0878402	0.25682425	-0.60924196	-0.64003927	-0.4212591	-0.22714323	-1.4942844	0.15881671
SRR6540055	-0.54800636	1.0753194	-0.044213414	0.297109	-0.4670544	-0.69980496	-0.3538301	-0.21640581	-1.4748294	0.23522542
SRR6540056	0.8477588	0.21279791	0.56500226	-1.2227509	-0.6040623	0.569184	-0.95210546	-0.10413736	0.12345332	-0.42376727
SRR6540057	0.8433548	0.23301	0.5434787	-1.2583126	-0.61189	0.4944517	-0.90252537	-0.14902288	0.079060495	-0.33583772
SRR6540060	-0.40113872	-0.17294902	0.20418894	-1.2601553	0.8347845	-0.1914064	0.9525248	-0.7581789	-0.57369435	-0.32955045
SRR6540061	-0.38379186	-0.19351113	0.23139688	-1.2613797	0.7554375	-0.28076667	0.97342044	-0.75812	-0.6009408	-0.38432956
SRR6540062	-0.44564372	1.042158	-1.2002599	1.2142445	-1.1940172	-0.28498486	2.0113204	-0.3361084	0.12068194	-0.72572637
SRR6540064	-0.4400571	0.9171455	-1.0962651	1.1906253	-1.1959217	-0.3053644	1.9390104	-0.2916277	0.021297157	-0.7363345
SRR6540065	0.82054293	-0.41186777	0.12945259	-0.9647664	0.40835953	-0.5550117	0.071765065	-0.48422068	-0.71875364	-0.41818005
SRR6540066	0.8296145	-0.32950878	0.13345629	-0.9350269	0.47474575	-0.57688224	0.1963745	-0.38758987	-0.68331295	-0.5133133
